,no,now,name,com,filename,ext,w,h,tn_w,tn_h,tim,time,md5,fsize,resto,bumplimit,imagelimit,semantic_url,custom_spoiler,replies,images,omitted_posts,omitted_images,last_replies,last_modified,sub,trip
29,42031396,12/11/22(Sun)23:15:14,Anonymous,"Last thread archived <a href=""/jp/thread/41954579#p41954579"" class=""quotelink"">&gt;&gt;41954579</a> <br><br>Useful links:<br>- https://kigurumimask.web.fc2.com/<br>- https://www.google.com/maps/d/u/0/v<wbr>iewer?mid=1m0KiLcbTwbcg_WyN_eH4aye2<wbr>fTo<br>- https://discord.gg/kigurumi<br><br>Nsfw:<br>- Art: https://www.pixiv.net/search.php?s_<wbr>mode=s_tag&amp;word=%E7%9D%80%E3%81%90%<wbr>E3%82%8B%E3%81%BF<br>- Videos: https://www.findtubes.com/search/ki<wbr>gurumi<br>- Stick this in japanese sites: 着ぐるみ",unknown (3),.png,720,960,187,250,1670818514440110,1670818514,gC9VVjcLNa34z3vlNefFIA==,1417771,0,0,0,kcs-kigurumi-cock-sighting,1,55,15,50.0,15.0,"[{'no': 42041771, 'now': '12/13/22(Tue)03:13:11', 'name': 'Anonymous', 'com': 'from what i read here a lot of kig are 23 BMI or less', 'time': 1670919191, 'resto': 42031396}, {'no': 42041804, 'now': '12/13/22(Tue)03:22:40', 'name': 'Anonymous', 'com': '<a href=""#p42041771"" class=""quotelink"">&gt;&gt;42041771</a><br><span class=""quote"">&gt;a lot of kig are 23 BMI or less</span><br>Well that&#039;s because a lot of them are very tall. When you are tall you can weigh more and still have a low BMI. It&#039;s ironic that some of them have Chad height. Girls love boys who are 6&#039;3 and up, yet most of these kigs are into men. They are wasting the gift they were born with. They are tall for nothing.', 'time': 1670919760, 'resto': 42031396}, {'no': 42042513, 'now': '12/13/22(Tue)06:15:11', 'name': 'Lua', 'com': '<a href=""#p42041804"" class=""quotelink"">&gt;&gt;42041804</a><br>Bullshit', 'time': 1670930111, 'resto': 42031396}, {'no': 42042591, 'now': '12/13/22(Tue)06:29:16', 'name': 'Anonymous', 'com': '<a href=""#p42042513"" class=""quotelink"">&gt;&gt;42042513</a><br>Your height and weight determines your BMI, so if you&#039;re 6ft and 200lbs you are overweight, but if you are 7ft and 200lbs you are not overweight. <br><br>Girls prefer taller guys. Studies show that taller people get more promotions. 6&#039;3 is considered tall in most countries. <br><br>Not sure what is &quot;bullshit&quot; about those statements. Can you elaborate?', 'time': 1670930956, 'resto': 42031396}, {'no': 42042604, 'now': '12/13/22(Tue)06:31:15', 'name': 'Anonymous', 'com': '<a href=""#p42042513"" class=""quotelink"">&gt;&gt;42042513</a><br><a href=""#p42042591"" class=""quotelink"">&gt;&gt;42042591</a><br>Forgot citations.<br><br>BMI:<br>https://www.nhlbi.nih.gov/health/ed<wbr>ucational/lose_wt/BMI/bmicalc.htm<br><br>Regarding the Chad height thing:<br>https://www.news.com.au/finance/wor<wbr>k/careers/why-tall-people-earn-more<wbr>-and-have-better-jobs/news-story/af<wbr>0ac81f59ced89c2f5d9fb4b65a2c19', 'time': 1670931075, 'resto': 42031396}]",1670931075,/KCS/ - Kigurumi Cock Sighting,
30,42042283,12/13/22(Tue)05:32:49,Anonymous,"Don&#039;t let anything you&#039;ve read here distract you from the fact that <span class=""deadlink"">&gt;&gt;41445699</span> is still a massive fag who would rather have anonymous gay sex than consider talking to his 2wife.",1667255434812082,.gif,57,58,57,58,1670927569720191,1670927569,o+LyBXBBmWCbIAxww4Rt6A==,23234,0,0,0,dont-let-anything-youve-read-here-distract-you,1,2,0,,,"[{'no': 42042381, 'now': '12/13/22(Tue)05:55:47', 'name': 'Anonymous', 'com': '<a href=""#p42042283"" class=""quotelink"">&gt;&gt;42042283</a><br>How embarrassing to accidentally create an entire thread for your shitpost that was meant to be a reply. Let&#039;s all laugh at this clown&#039;s fail post.', 'time': 1670928947, 'resto': 42042283}, {'no': 42042596, 'now': '12/13/22(Tue)06:30:05', 'name': 'Anonymous', 'com': '<a href=""/jp/thread/41894426#p42008761"" class=""quotelink"">&gt;&gt;42008761</a>', 'time': 1670931005, 'resto': 42042283}]",1670931005,,
31,42025794,12/11/22(Sun)10:43:58,Anonymous,"Camera List &amp; Guides: https://trainstream.github.io<br>Trains and others.<br><br>湯野上温泉駅 Yunokami-Onsen Station:<br>http://www.shimogo-live.jp/<br>http://hls.shimogo-live.jp/camera3/<wbr>index.m3u8<br><br>Previous threads:<br><a href=""/jp/thread/41672602#p41672602"" class=""quotelink"">&gt;&gt;41672602</a><br><span class=""deadlink"">&gt;&gt;40960606</span>",train-0005,.png,640,478,250,186,1670773438355129,1670773438,26H1fP+mwEATV+crYoOEfQ==,406417,0,0,0,camera-list-guides,1,18,16,13.0,11.0,"[{'no': 42038287, 'now': '12/12/22(Mon)16:44:43', 'name': 'Anonymous', 'filename': 'Yunokami 1705-12.12.2022', 'ext': '.webm', 'w': 640, 'h': 480, 'tn_w': 125, 'tn_h': 93, 'tim': 1670881483264220, 'time': 1670881483, 'md5': 'd7rSokyvCMcOvrjl4ZonxA==', 'fsize': 2906235, 'resto': 42025794}, {'no': 42039580, 'now': '12/12/22(Mon)19:40:40', 'name': 'Anonymous', 'filename': 'Yunokami 0642-13.12.2022-A', 'ext': '.webm', 'w': 640, 'h': 480, 'tn_w': 125, 'tn_h': 93, 'tim': 1670892040466217, 'time': 1670892040, 'md5': 'pwtDHgRs0Fd2EOxnMcpXsA==', 'fsize': 2513457, 'resto': 42025794}, {'no': 42039585, 'now': '12/12/22(Mon)19:41:49', 'name': 'Anonymous', 'com': '<a href=""#p42039580"" class=""quotelink"">&gt;&gt;42039580</a>', 'filename': 'Yunokami 0642-13.12.2022-B', 'ext': '.webm', 'w': 640, 'h': 480, 'tn_w': 125, 'tn_h': 93, 'tim': 1670892109031015, 'time': 1670892109, 'md5': '/o9+dZFsPOE7UrHllDBFoQ==', 'fsize': 2865822, 'resto': 42025794}, {'no': 42041838, 'now': '12/13/22(Tue)03:33:38', 'name': 'Anonymous', 'filename': 'Yunokami 1847-12.12.2022-vp9', 'ext': '.webm', 'w': 640, 'h': 480, 'tn_w': 125, 'tn_h': 93, 'tim': 1670920418263304, 'time': 1670920418, 'md5': 'iMz1XRJ4qO7a7tArXl+OEg==', 'fsize': 1605075, 'resto': 42025794}, {'no': 42042594, 'now': '12/13/22(Tue)06:29:54', 'name': 'Anonymous', 'com': 'Maybe someone from here can answer<br>https://img.heyuri.net/b/koko.php?r<wbr>es=28823', 'filename': '1615765793192', 'ext': '.jpg', 'w': 500, 'h': 225, 'tn_w': 125, 'tn_h': 56, 'tim': 1670930994922712, 'time': 1670930994, 'md5': 'ipNZ0CSenQ+mJbV7yC8fUA==', 'fsize': 38822, 'resto': 42025794}]",1670930994,会津若松駅,
32,42031357,12/11/22(Sun)23:07:34,Anonymous,,103493130_p2,.png,1600,900,250,140,1670818054344687,1670818054,S8dITgaNFompMJOyewCLzA==,2484497,0,1,0,nijisanji-thread,1,325,94,320.0,93.0,"[{'no': 42042839, 'now': '12/13/22(Tue)07:04:10', 'name': 'Anonymous', 'com': '<a href=""#p42042811"" class=""quotelink"">&gt;&gt;42042811</a><br>Jiyu!', 'time': 1670933050, 'resto': 42031357}, {'no': 42042860, 'now': '12/13/22(Tue)07:07:11', 'name': 'Anonymous', 'com': 'who will be the quiz queen', 'filename': 'file', 'ext': '.png', 'w': 1280, 'h': 720, 'tn_w': 125, 'tn_h': 70, 'tim': 1670933231846141, 'time': 1670933231, 'md5': 'Xe5Tz7WcArCho5uiYhZSLw==', 'fsize': 1060989, 'resto': 42031357}, {'no': 42042887, 'now': '12/13/22(Tue)07:10:50', 'name': 'Anonymous', 'com': 'https://www.youtube.com/watch?v=cas<wbr>VlHHpTIY hayun', 'time': 1670933450, 'resto': 42031357}, {'no': 42042889, 'now': '12/13/22(Tue)07:10:53', 'name': 'Anonymous', 'com': 'https://twitter.com/nijisanji_app/s<wbr>tatus/1602573106257661952', 'time': 1670933453, 'resto': 42031357}, {'no': 42042908, 'now': '12/13/22(Tue)07:13:52', 'name': 'Anonymous', 'com': '<a href=""#p42042889"" class=""quotelink"">&gt;&gt;42042889</a><br>kanihamiso link, don&#039;t click', 'time': 1670933632, 'resto': 42031357}]",1670933632,Nijisanji Thread,
33,41934181,12/01/22(Thu)18:18:51,Anonymous,"Previous thread <span class=""deadlink"">&gt;&gt;41771368</span>",1657079247095,.jpg,2160,1440,250,166,1669936731755971,1669936731,sqOvlVr5JzTrCXkksQ9YuA==,1013820,0,0,0,hp-upfront-helloproject-general-thread-735,1,215,141,210.0,136.0,"[{'no': 42038493, 'now': '12/12/22(Mon)17:13:36', 'name': 'Anonymous', 'filename': 'FjsiPcmVIAALi9G', 'ext': '.jpg', 'w': 2047, 'h': 1597, 'tn_w': 125, 'tn_h': 97, 'tim': 1670883216325266, 'time': 1670883216, 'md5': 'KSLJ48aod6hD1Br59U501Q==', 'fsize': 424856, 'resto': 41934181}, {'no': 42038856, 'now': '12/12/22(Mon)18:00:08', 'name': 'Anonymous', 'filename': 'o1080144015215518529', 'ext': '.jpg', 'w': 1080, 'h': 1440, 'tn_w': 93, 'tn_h': 125, 'tim': 1670886008100227, 'time': 1670886008, 'md5': '16OeGUoAAiDetgjhtC1CsA==', 'fsize': 429067, 'resto': 41934181}, {'no': 42040897, 'now': '12/12/22(Mon)23:06:33', 'name': 'Anonymous', 'com': 'bring back blond idols', 'filename': '319532397_5708488909188448_8233971599341599064_n', 'ext': '.jpg', 'w': 1440, 'h': 1800, 'tn_w': 100, 'tn_h': 125, 'tim': 1670904393284813, 'time': 1670904393, 'md5': 'FltAx+7ZpniFSvchxGJwKw==', 'fsize': 362892, 'resto': 41934181}, {'no': 42041914, 'now': '12/13/22(Tue)03:59:49', 'name': 'Anonymous', 'filename': '1644984845658', 'ext': '.jpg', 'w': 1108, 'h': 1478, 'tn_w': 93, 'tn_h': 125, 'tim': 1670921989011570, 'time': 1670921989, 'md5': 'dPoauKeGbjGChRrWPWpJrw==', 'fsize': 242233, 'resto': 41934181}, {'no': 42042534, 'now': '12/13/22(Tue)06:19:05', 'name': 'Anonymous', 'com': 'https://www.youtube.com/watch?v=v9C<wbr>8327-BJE', 'filename': '八木栞VS小野瑞歩', 'ext': '.jpg', 'w': 1920, 'h': 1080, 'tn_w': 125, 'tn_h': 70, 'tim': 1670930345783373, 'time': 1670930345, 'md5': 'Q2ERd/axldunJTV96fGdZg==', 'fsize': 1801246, 'resto': 41934181}]",1670930345,/h!p/ - Up-Front &amp; Hello!Project General Thread #735,
34,42041343,12/13/22(Tue)01:09:52,Anonymous,"Information for live shows and viewings:<br>https://lovelive-anime.jp<br>https://twitter.com/LoveLive_staff<br><br>SNS and concerts:<br>https://rentry.org/llst-2022-new<br><br>https://discord.gg/6As836P9rN<br><br>Previous:<a href=""/jp/thread/42019631#p42019631"" class=""quotelink"">&gt;&gt;42019631</a>",1670887742885883,.jpg,1080,1080,250,250,1670911792458141,1670911792,LsfuKZUnLJ2BVQYGsNAZZA==,309275,0,0,0,love-live-seiyuu-thread-759,1,8,3,3.0,1.0,"[{'no': 42041487, 'now': '12/13/22(Tue)01:44:44', 'name': 'Anonymous', 'com': '<a href=""#p42041343"" class=""quotelink"">&gt;&gt;42041343</a><br><a href=""#p42041371"" class=""quotelink"">&gt;&gt;42041371</a><br><br>Young paypal looks like georgia meloni in her 20s', 'time': 1670913884, 'resto': 42041343}, {'no': 42041568, 'now': '12/13/22(Tue)02:10:32', 'name': 'Anonymous', 'filename': 'bd9086afe913c31221ed4fdb2af01dee (1)', 'ext': '.jpg', 'w': 235, 'h': 366, 'tn_w': 80, 'tn_h': 125, 'tim': 1670915432651862, 'time': 1670915432, 'md5': 'R/x3SeE8x3YQlUWI940q1Q==', 'fsize': 11744, 'resto': 42041343}, {'no': 42041815, 'now': '12/13/22(Tue)03:26:53', 'name': 'Anonymous', 'com': '<a href=""#p42041343"" class=""quotelink"">&gt;&gt;42041343</a><br>paywhore!', 'time': 1670920013, 'resto': 42041343}, {'no': 42041912, 'now': '12/13/22(Tue)03:59:07', 'name': 'Anonymous', 'com': '<a href=""#p42041343"" class=""quotelink"">&gt;&gt;42041343</a><br><a href=""#p42041371"" class=""quotelink"">&gt;&gt;42041371</a><br>Being a child idol must be hell', 'time': 1670921947, 'resto': 42041343}, {'no': 42042498, 'now': '12/13/22(Tue)06:13:50', 'name': 'Anonymous', 'filename': 'paywink', 'ext': '.jpg', 'w': 1314, 'h': 1080, 'tn_w': 125, 'tn_h': 102, 'tim': 1670930030865668, 'time': 1670930030, 'md5': '9RFjKjOQmpXh/Hfro58Gog==', 'fsize': 140091, 'resto': 42041343}]",1670930030,Love Live! Seiyuu Thread #759,
35,42027977,12/11/22(Sun)15:18:49,VNTS,"Visual Novel translation status<br><br><br>Aiyoku No Eustia - 100% Translated and edited and TLC<br>Akatsuki no Goei ~Principal-tachi no Kyuujitsu~ - 100% translated, <br>Amagami - 2nd public Beta patch released<br>Aonatsu Line - Translation starting<br>Baku Ane 2 - Prologue, Ritsuka translated, Route (30% edited), Wakana 2/8 Lessons, Mashiro 3/8 lessions, Miran 1/5 events and Sayaka 1/3 events translated, Ritsuka lessons patch released<br>Bishoujo Mangekyou -Kami ga Tsukuritamouta Shoujo-tachi- - 30% translated<br>Caucasus - 100% translated, image editing complete, editing, QC/TLC , and playtesting remain<br>Chaos;Head Noah - 100% translated TLC, and edited, targeting a late October release<br>Chicchakunai Mon - 100% translated and 32.39% edited<br><span class=""quote"">&gt;Chusingura 46+1 - 13893/82770 (16.79%) lines translated</span><br>Clearworld - Translation starting<br>Dragon Knight 4 - Being translated<br><span class=""quote"">&gt;Eimmy to Yobanaide - Partly retranslated patch released</span><br>Fate/Extra CCC - 100% translated<br>GinIro Haruka  - Mizuha route &quot;Translation finished. Second pass finished. Editing underway.&quot;, Yuzuki route fully translated and second pass finished, aiming for a Christmas release for Mizuha and early 2023 release for Yuzuki<br><span class=""quote"">&gt;H2O √ after and another Complete story Edition - 46530/73547 lines translated (63.3%)</span><br>Hakuchuumu no Aojashin - Restoration patch focused on Case 1 released, work being done on the rest of the untranslated scenes<br>Haruka na Sora  - Sora and Yahiro routes translated, Total: TL 66% TLC 41% ED 1%<br><span class=""quote"">&gt;Hyouryuu Kangoku Chronos - 75% translated, 75% edited, 75% partial patch released</span><br>If My Heart Had Wings: Snow Presents - 23% translated<br><span class=""quote"">&gt;Ikisugi! M Lesson - Released</span><br>Junketsu Megami-Sama - 2nd Alpha patch released, Astarotte route finishing up<br>Kareshi Inai Reki = Nenrei - Translated 19442 / 58264 text lines (33.37%)<br>Koukan no Toriko-Tachi - Prologue 100%, Common Route 90% translated<br>Kud Wafter - 23,835 / 31,579 (73.5%) lines translated<br>Kusarihime ~Euthanasia~ - &quot;Translation finished. Rest of the processes ongoing.&quot;<br>Lover Able - 100% translated and edited, 2928/34467 lines approved (8.49%)<br>Maji Koi A-5 - Partial patch with Full Margit + Hound Route released, 100% translated<br>Manakashi no Yuri wa Akaku Somaru - 54% translated<br>Miagete Goran, Yozora no Hoshi o - 1 of 4 routes translation finished for the restoration patch<br>Nursery Rhyme - 100% translated and edited, text insertion 100% complete, testing ongoing<br><span class=""quote"">&gt;Oppai no Ouja 48  - Released</span><br>Planetarian Snow Globe - 25% translated<br>Pure Pure - 100% translated, needs proofreading, partial patch released, all routes have been inserted<br>Rui wa Tomo o Yobu - 19.32% translated, 4.20% edited<br>Sen no Hatou, Tsukisome no Kouki - Both original and fan disc     100% translated, in need of editing<br>Shin Hayarigami - 48% translated<br><span class=""quote"">&gt;Shin Koihime Musou - 100% translated, 61% (66954/108888) edited</span><br>Shirotsume Yubiwa  - 100% translated, 50% beta patch released<br>Tenshi no Inai 12-gatsu -  Common, Touko, and Sakaki routes fully translated, Asuna route 20% complete<br><span class=""quote"">&gt;Tsukihime - A piece of blue glass moon  - Arcueid route patch released, Ciel route 100% translated, days 3 through 9 edited and days 3 through 7 finalized</span><br>Umi kara Kuru Mono - 14/138 scripts translated<br>Watashi wa Kyou Koko de Shinimasu - 100% translated, 99% (2254/2265) lines edited, 36% (826/2265) lines QC<br>Walkure Romanze - Common + Celia + Lisa routes patch released<br>Yosuga no Sora - Translation finished, editing and TLC ongoing, Total: TL 100% TLC 64% ED 27%, Common + Kazuha routes fully edited<br><br><br>Official work<br><br>MangaGamer<br>How a Healthy Hentai Administers Public Service - December 15th release<br>Ciconia - Phase 1 Released<br>Hadaka Shitsuji fandisc - Picked up<br>Shiei no Sona-Nyl - Translation is complete, heading to scripting<br>Rance IX - &quot;out of beta and in post-beta scripting&quot;<br>Rance X - 47% translated, 5% edited<br>Luckydog1 - Picked up<br>The Pillagers of Raillore - Fully translated and edited, being prepared for beta<br>Rance 03 - Picked up<br>Lkyt - Fully translated and edited, being prepared for beta<br>Funbag Fantasy 4 - 33% translated, 32% edited<br>Nightmare x Onmyouji - Paradox of Forbiddance - Fully translated and edited<br>Eve of the 12th Month - 88% translated, 5% edited<br><br>JAST<br>Tokyo Necro - Fully translated and edited, 2022 release<br>Sorcerer&#039;s Choice - Angel or Demon? - Scheduled for release &quot;a few months from now&quot;<br>Sumaga-  Slow progress ongoing<br>Katahane - Progress being made again<br>Django - Not actively making progress<br>Gears of Dragoon: Fragments of a New Era - In Testing<br><span class=""quote"">&gt;Tokyo Hero Project - Translation finished</span><br>Machine Child - Still being developed<br>Onigokko! Fandisc - Picked up<br><br>Age titles<br>Kiminozo - &quot;We will have more information on this title at a later date. Please look forward to it.&quot;<br>Schwarzesmarken - Through Greenlight<br><br>Frontwing<br>Sharin no Kuni - Delayed for 3-6 months to resolve swapping resolution problem",12-11 releases,.png,1147,310,250,67,1670789929458501,1670789929,oq2elB+Jkm+UxjZ1BpA35Q==,626771,0,0,0,visual-novel-translation-status,1,23,3,18.0,1.0,"[{'no': 42037032, 'now': '12/12/22(Mon)14:07:59', 'name': 'Anonymous', 'com': '<a href=""#p42035605"" class=""quotelink"">&gt;&gt;42035605</a><br>Which is why I will not pay for anything they do', 'time': 1670872079, 'resto': 42027977}, {'no': 42038761, 'now': '12/12/22(Mon)17:47:09', 'name': 'Anonymous', 'com': '<a href=""#p42035605"" class=""quotelink"">&gt;&gt;42035605</a><br>Which is why I will pay for everything they do.', 'time': 1670885229, 'resto': 42027977}, {'no': 42040126, 'now': '12/12/22(Mon)21:04:52', 'name': 'Anonymous', 'com': 'still waiting...', 'filename': 'file', 'ext': '.png', 'w': 671, 'h': 70, 'tn_w': 125, 'tn_h': 13, 'tim': 1670897092448257, 'time': 1670897092, 'md5': 'NG683ovW+xGe9jurZ3BzYw==', 'fsize': 8197, 'resto': 42027977}, {'no': 42040230, 'now': '12/12/22(Mon)21:19:16', 'name': 'Anonymous', 'com': '<a href=""#p42040126"" class=""quotelink"">&gt;&gt;42040126</a><br>You can wait a few more years.', 'filename': '1650983613122', 'ext': '.png', 'w': 1200, 'h': 197, 'tn_w': 125, 'tn_h': 20, 'tim': 1670897956600740, 'time': 1670897956, 'md5': 'fhiDDm32h8Bulew0iDoQNg==', 'fsize': 93057, 'resto': 42027977}, {'no': 42042483, 'now': '12/13/22(Tue)06:11:36', 'name': 'Anonymous', 'com': '<a href=""#p42035605"" class=""quotelink"">&gt;&gt;42035605</a><br>They should follow the Venus Blood formula.', 'time': 1670929896, 'resto': 42027977}]",1670929896,,!!UcDDlzwANFs
36,42039578,12/12/22(Mon)19:39:52,Anonymous,"This general is for discussing Japanese Mobile Games that don&#039;t have their own dedicated general elsewhere. Occasionally some Chinese and Korean games will be discussed too.<br><br><span class=""quote"">&gt;List of frequently discussed games and guides for them:</span><br>https://docs.google.com/document/d/<wbr>1zMS5UYhWpWtxSla0dt3TutdezA1zWSL0pz<wbr>I3i9vwjTo<br><br>Read this Pastebin about how to get around region locks for both Android and iOS:<br>https://pastebin.com/kdChFL5n<br><br>Previous: <a href=""/jp/thread/41919947#p41919947"" class=""quotelink"">&gt;&gt;41919947</a>",1669434869453090,.jpg,2800,1752,250,156,1670891992704787,1670891992,Li7AIDGEK6dA7706KSfSZw==,1234858,0,0,0,mbgg-mobage-general-193,1,46,3,41.0,2.0,"[{'no': 42042341, 'now': '12/13/22(Tue)05:46:17', 'name': 'Anonymous', 'com': 'Whats available on PC besides genshit?<br>I hate using phones to play games.', 'time': 1670928377, 'resto': 42039578}, {'no': 42042348, 'now': '12/13/22(Tue)05:47:39', 'name': 'Anonymous', 'com': '<a href=""#p42042341"" class=""quotelink"">&gt;&gt;42042341</a><br>Dolphin Wave', 'time': 1670928459, 'resto': 42039578}, {'no': 42042367, 'now': '12/13/22(Tue)05:52:25', 'name': 'Anonymous', 'com': '<a href=""#p42042335"" class=""quotelink"">&gt;&gt;42042335</a><br><span class=""quote"">&gt;and the CPU isn&#039;t retarded</span><br>Which has never happened, so yeah. Turn based also tends to be a lot slower, at least autobattlers can proc actions simultaneously.', 'time': 1670928745, 'resto': 42039578}, {'no': 42042378, 'now': '12/13/22(Tue)05:55:16', 'name': 'Anonymous', 'com': '<a href=""#p42042348"" class=""quotelink"">&gt;&gt;42042348</a><br>Eh, seems retarded enough. I will give it a shot.', 'time': 1670928916, 'resto': 42039578}, {'no': 42042477, 'now': '12/13/22(Tue)06:11:13', 'name': 'Anonymous', 'com': '<a href=""#p42042378"" class=""quotelink"">&gt;&gt;42042378</a><br>If you like it, join us on /vmg/', 'filename': 'Fi9QvCPUcAA8svu', 'ext': '.jpg', 'w': 1920, 'h': 1080, 'tn_w': 125, 'tn_h': 70, 'tim': 1670929873771451, 'time': 1670929873, 'md5': 'Edu3a2Fq6LB4lW80DGAEvg==', 'fsize': 918352, 'resto': 42039578}]",1670929873,/mbgg/ - Mobage General #193,
37,42042163,12/13/22(Tue)04:58:17,Anonymous,Thread dedicated to the awoo,1670758771549293,.jpg,849,1200,176,250,1670925497362025,1670925497,KcjtOTimMkOcC/DNuGwtjg==,129756,0,0,0,momiji-thread,1,1,1,,,"[{'no': 42042398, 'now': '12/13/22(Tue)05:59:43', 'name': 'Anonymous', 'com': 'Low caste bhangi tengu<br>Fucktoy for upper caste male tengu<br>belongs to the sewers', 'filename': '51b78585b9148', 'ext': '.png', 'w': 256, 'h': 256, 'tn_w': 125, 'tn_h': 125, 'tim': 1670929183010612, 'time': 1670929183, 'md5': 'QxnaZtMktH4eKExvh5/U3w==', 'fsize': 94613, 'resto': 42042163}]",1670929183,Momiji thread,
38,41906830,11/28/22(Mon)18:41:45,Anonymous,"Your sins have been judged. You are not worthy of heaven, but you aren&#039;t bad enough to send to hell either. Therefor, you shall instead serve me here in Higan as an intern until I decide to whether you should be reincarnated or sent off to the netherworld.",9d9e4732be2b3599bf2c06907927f657,.jpg,1200,1200,250,250,1669678905179692,1669678905,PK3wjw8fCiv/uDrSvtajvw==,1050047,0,0,0,your-sins-have-been-judged-you-are-not-worthy-of,1,79,28,74.0,27.0,"[{'no': 42023530, 'now': '12/11/22(Sun)05:05:25', 'name': 'Anonymous', 'com': '<a href=""#p42010141"" class=""quotelink"">&gt;&gt;42010141</a><br>fucking fake and gay<br>Marisa would never high five with Alice', 'time': 1670753125, 'resto': 41906830}, {'no': 42026021, 'now': '12/11/22(Sun)11:08:14', 'name': 'Anonymous', 'com': '<a href=""#p42023530"" class=""quotelink"">&gt;&gt;42023530</a><br>sorry anon but you&#039;re wrong last time me and Marisa were laughing about alice behind her back she said she acts all friendly all the time but always has some hand sanitizer to use after she high fives her', 'time': 1670774894, 'resto': 41906830}, {'no': 42031661, 'now': '12/12/22(Mon)00:26:55', 'name': 'Anonymous', 'com': 'Bumpies', 'time': 1670822815, 'resto': 41906830}, {'no': 42040940, 'now': '12/12/22(Mon)23:23:32', 'name': 'Anonymous', 'com': '<a href=""#p42003366"" class=""quotelink"">&gt;&gt;42003366</a><br>Should have known getting a dolphin pool would be over the limit.', 'filename': '__shiki_eiki_and_onozuka_komachi_touhou_drawn_by_ginnkei__f884954b28f78d408fe2d4dbb69b7c62', 'ext': '.jpg', 'w': 1880, 'h': 2272, 'tn_w': 103, 'tn_h': 125, 'tim': 1670905412309235, 'time': 1670905412, 'md5': '+ISVSyj3jUCP4tTbtpt8Yg==', 'fsize': 3679840, 'resto': 41906830}, {'no': 42042393, 'now': '12/13/22(Tue)05:59:15', 'name': 'Anonymous', 'com': 'There is nothing I want more than Eiki.<br>I want to tell Eiki she&#039;s the best every single day.', 'time': 1670929155, 'resto': 41906830}]",1670929155,,
39,41969618,12/05/22(Mon)11:12:00,Anonymous,yaaaaaaaaawn ugh,1668683438963,.jpg,1050,1050,250,250,1670256720256830,1670256720,FCt4ZzqiTKcZpbTcDdOF8A==,393825,0,0,0,yaaaaaaaaawn-ugh,1,34,17,29.0,15.0,"[{'no': 42036837, 'now': '12/12/22(Mon)13:42:42', 'name': 'Anonymous', 'com': 'Does anyone have that image of orin begging on her knees for you to please kill yourself?', 'time': 1670870562, 'resto': 41969618}, {'no': 42037252, 'now': '12/12/22(Mon)14:33:28', 'name': 'Anonymous', 'com': '<a href=""#p42036837"" class=""quotelink"">&gt;&gt;42036837</a><br><a href=""/jp/thread/41991228#p42020455"" class=""quotelink"">&gt;&gt;42020455</a>', 'time': 1670873608, 'resto': 41969618}, {'no': 42038235, 'now': '12/12/22(Mon)16:38:43', 'name': 'Anonymous', 'com': 'Does anyone have Orin', 'time': 1670881123, 'resto': 41969618}, {'no': 42038297, 'now': '12/12/22(Mon)16:46:25', 'name': 'Anonymous', 'com': '<a href=""#p42038235"" class=""quotelink"">&gt;&gt;42038235</a><br>Yeah', 'filename': 'IMG_20210121_091856', 'ext': '.jpg', 'w': 2722, 'h': 3629, 'tn_w': 93, 'tn_h': 124, 'tim': 1670881585759206, 'time': 1670881585, 'md5': 'LABFR1aHz2VJ58QFwSbP8w==', 'fsize': 1155298, 'resto': 41969618}, {'no': 42042366, 'now': '12/13/22(Tue)05:52:15', 'name': 'Anonymous', 'filename': 'Fg9BEd_acAAtJef', 'ext': '.png', 'w': 509, 'h': 367, 'tn_w': 125, 'tn_h': 90, 'tim': 1670928735092378, 'time': 1670928735, 'md5': 'nJYuaX5anSrm6o/wqSi4gA==', 'fsize': 20925, 'resto': 41969618}]",1670928735,,
