,no,now,name,sub,com,filename,ext,w,h,tn_w,tn_h,tim,time,md5,fsize,resto,bumplimit,imagelimit,semantic_url,replies,images,omitted_posts,omitted_images,last_replies,last_modified,trip
39,27893886,12/10/22(Sat)23:47:15,Anonymous,/htgwg/ How to Get Women General #35,"/htgwg/ is by men, for men, about women. Anything related to getting (and dealing with) women goes here. All anons are welcome to ask questions from more experienced anons, share experiences, get a second opinion, and give updates on advice received. It doesn&#039;t matter what you&#039;re struggling with, we know how hard it can be, we got you brah.<br><br><span class=""quote"">&gt;Topics discussed:</span><br>●Approaching<br>●Dating apps and texting<br>●Having sex and getting to that point<br>●Reading signals<br>●Getting and maintaining gf<br>●Etc<br><br>I lost my virginity edition: congrats to the anon who lost his virginity yesterday.<br><br><span class=""quote"">&gt;READ THIS NEW POSTERS:</span><br>New posters are encouraged to share their latest experience with women, be it an attempt to approach, a date, a cute girl from school, or just a girl you saw somewhere and thought was cute, but hesitated to go and talk to her. Also read the FAQ before asking questions.<br><br><span class=""quote"">&gt;HOW TO ASK FOR ADVICE:</span><br>Reminder that context is important. If you&#039;re asking for advice don&#039;t just ask &#039;This girl ghosted me, why?&#039;, we can&#039;t understand what your situation is like. Try to help other anons understand so they can help you, add as much (useful) context as possible:<br>●Age<br>●Experience with women/social skills<br>●Context (&quot;I was at the bar, this chick was checking me out and .....&quot;, what your relationship is with the girl, how long have you known her, screenshots or outline of conversation if any, etc)<br>●Question<br><br><span class=""quote"">&gt;FAQ &amp; Resources:</span><br>https://pastebin.com/gKwGwANV<br><br><span class=""quote"">&gt;Thread Template:</span><br>https://pastebin.com/tzFxW0eb<br><br><span class=""quote"">&gt;Prev</span><br><a href=""/adv/thread/27876846#p27876846"" class=""quotelink"">&gt;&gt;27876846</a>",1668379882995354,.jpg,700,1003,174,250,1670734035909082,1670734035,i1nRK2DGJ2KqT5dzoHv/0A==,211970,0,0,0,htgwg-how-to-get-women-general-35,132,21,127.0,20.0,"[{'no': 27901009, 'now': '12/12/22(Mon)03:52:00', 'name': 'Anonymous', 'com': '<a href=""#p27898539"" class=""quotelink"">&gt;&gt;27898539</a><br>Its 4chan what do you expect, everyone here has 0 social skills. They want to know how to get better at picking up women, but don&#039;t comprehend the fact that they should learn from women what women like than from other men lmao', 'time': 1670835120, 'resto': 27893886}, {'no': 27901239, 'now': '12/12/22(Mon)05:25:50', 'name': 'Anonymous', 'com': '<a href=""#p27901009"" class=""quotelink"">&gt;&gt;27901009</a><br>kek', 'time': 1670840750, 'resto': 27893886}, {'no': 27901245, 'now': '12/12/22(Mon)05:27:45', 'name': 'Anonymous', 'com': '<a href=""#p27900440"" class=""quotelink"">&gt;&gt;27900440</a><br>I don’t have friends and girls don’t goto bars it’s depressing', 'time': 1670840865, 'resto': 27893886}, {'no': 27901457, 'now': '12/12/22(Mon)06:27:47', 'name': 'Anonymous', 'com': '<a href=""#p27894721"" class=""quotelink"">&gt;&gt;27894721</a><br>Helps a lot. Unless you are obese. Obese people have ruined their body beyond all repair unless you got 10k to shell out for skin removal. If you&#039;re skinny or skinnyfat, start lifting and eating right to build some muscle, then figure out how to maintain a muscular physique while being lean.', 'time': 1670844467, 'resto': 27893886}, {'no': 27901465, 'now': '12/12/22(Mon)06:29:20', 'name': 'Anonymous', 'com': '<span class=""quote"">&gt;Outdoor work end of year function</span><br><span class=""quote"">&gt;Walked to a group where colleague I have a crush on and never see happened to be with others I was actually looking for</span><br><span class=""quote"">&gt;She said hi specifically to me without me even doing anything</span><br><span class=""quote"">&gt;Start to talk to her</span><br><span class=""quote"">&gt;Less than a minute in, it starts pouring</span><br><span class=""quote"">&gt;She immediately wants to go back inside and goes back to her colleagues</span><br><span class=""quote"">&gt;Then spends the rest of the day chatting with other work guys her age who were all drinking </span><br>Figure she simply does not care about me in that way, but far out, that must be a world record for a woman to both initiate an in-person conversation and end it', 'filename': '1664496014252', 'ext': '.jpg', 'w': 1920, 'h': 1080, 'tn_w': 125, 'tn_h': 70, 'tim': 1670844560266483, 'time': 1670844560, 'md5': 'EMPgXmHFX7gnpAsgoNcWew==', 'fsize': 289104, 'resto': 27893886}]",1670844560,
40,27900662,12/12/22(Mon)00:57:42,Anonymous,,"I hate dominating my girlfriend in bed. She always wants me to dominate her, but its exhausting and I get nothing out of it. I do fantasize about dominating her, but irl I honestly would rather her dominate me. Can I learn to like it or am I just not dominant?",1656036083389,.jpg,750,860,218,250,1670824662586151,1670824662,1uxe2sKT6h3HsndxNkR/Ww==,59338,0,0,0,i-hate-dominating-my-girlfriend-in-bed-she-always,12,0,7.0,0.0,"[{'no': 27900744, 'now': '12/12/22(Mon)01:31:14', 'name': 'Anonymous', 'com': '<a href=""#p27900682"" class=""quotelink"">&gt;&gt;27900682</a><br>Actually you do sound like you might have some fun doing the dominating. Break her game, not in the physical sense but in your mind. At some point show her (and you) how strong you are and how the only thing holding you back is being civilized and reasonable, and your body has no limits in what it can do to her. <br>Focusing on your body is, I think, the key, maybe doing more time in the gym will help.', 'time': 1670826674, 'resto': 27900662}, {'no': 27900826, 'now': '12/12/22(Mon)02:16:31', 'name': 'Anonymous', 'com': '<a href=""#p27900662"" class=""quotelink"">&gt;&gt;27900662</a><br>Tell her outright that you don&#039;t enjoy it, and that you&#039;d prefer to be dominated instead. You might be able to work out a compromise.<br><br>How do you feel about playfighting?<br>I prefer to be the submissive one, but I also enjoy fucking with the dominant one. In my last relationship, my boyfriend was almost always the dominant one, but I enjoyed playfighting with him, or forcing him to cum when he wasn&#039;t ready - just for the pleasure of being able to do something to him, knowing he couldn&#039;t fight me off. We playfought a lot (in bed and out of it). Honestly, that dynamic was the best part of the entire relationship.<br><br>Maybe you guys would enjoy something similar?', 'time': 1670829391, 'resto': 27900662}, {'no': 27900849, 'now': '12/12/22(Mon)02:27:56', 'name': 'Anonymous', 'com': 'You&#039;re going to have to, you&#039;ll struggle to find a girl who don&#039;t want to be dominated in bed and the amount of women willing to be dominant is virtually nonexistent', 'time': 1670830076, 'resto': 27900662}, {'no': 27900857, 'now': '12/12/22(Mon)02:32:32', 'name': 'Anonymous', 'com': '<a href=""#p27900682"" class=""quotelink"">&gt;&gt;27900682</a><br><span class=""quote"">&gt;sticking to her script</span><br>Then go off-script when she doesn&#039;t expect it and see how she reacts.', 'time': 1670830352, 'resto': 27900662}, {'no': 27901464, 'now': '12/12/22(Mon)06:29:17', 'name': 'Anonymous', 'com': '<a href=""#p27900662"" class=""quotelink"">&gt;&gt;27900662</a><br>&quot;We&#039;ll play your games tonight and mine next time&quot;', 'time': 1670844557, 'resto': 27900662}]",1670844557,
41,27894558,12/11/22(Sun)02:43:14,Anonymous,Super Market Tips 1st edition,"This is will be I hope, the beginning of a long serie of thread dedicated to helping consumers and 4channers get the most for their buck when selecting food items at the grocery store. Welcome to SMT where we give tips and ask for advice. <br><span class=""quote"">&gt;When selecting apples. </span><br><span class=""quote"">&gt;Squeeze them very ligthly to avoid the ones who’s skin fold.</span><br><span class=""quote"">&gt;The little holes on the the skin aren’t from worm, they’re made by the tales of others during transport</span>",03734F30-7684-4AA4-A5B9-53F8D108E34F,.jpg,299,168,250,140,1670744594751054,1670744594,8YHqgCJHBaQly2dm0ZOmrA==,14759,0,0,0,super-market-tips-1st-edition,14,0,9.0,0.0,"[{'no': 27896954, 'now': '12/11/22(Sun)14:25:49', 'name': 'Anonymous', 'com': '<a href=""#p27894558"" class=""quotelink"">&gt;&gt;27894558</a><br>Whole iceberg lettuce lasts longer than any other kind of lettuce. The outer layers spoil while the inner layers remain fresh. Also, never get chopped lettuce in the bag just chop it yourself. It&#039;s super easy to make shredded lettuce. <br>All kinds of pepper last pretty long, so I use them often in my cooking, celery also lasts decent. Red onions seem to last longer than others<br>When you use the self checkouts, be a little smart. If you have a tomato and there are three tomato options, pick the cheapest one. Who gives a fuck', 'time': 1670786749, 'resto': 27894558}, {'no': 27898916, 'now': '12/11/22(Sun)19:55:17', 'name': 'Anonymous', 'com': 'Brown eggs are less expensive than the white one and they taste the same', 'time': 1670806517, 'resto': 27894558}, {'no': 27900749, 'now': '12/12/22(Mon)01:32:22', 'name': 'Anonymous', 'com': 'When buying meat you can save a lot of cash by rubbing it at gunpoint!', 'time': 1670826742, 'resto': 27894558}, {'no': 27900757, 'now': '12/12/22(Mon)01:38:26', 'name': 'Anonymous', 'com': '<a href=""#p27900749"" class=""quotelink"">&gt;&gt;27900749</a><br><span class=""quote"">&gt;Rubbing at gunpoint</span><br>Mmm, a flirtatiously dangerous, kinky way to start the morning.', 'time': 1670827106, 'resto': 27894558}, {'no': 27901463, 'now': '12/12/22(Mon)06:29:05', 'name': 'Anonymous', 'com': '<a href=""#p27900757"" class=""quotelink"">&gt;&gt;27900757</a><br>Always rubyourself against a gun when supershopping !', 'time': 1670844545, 'resto': 27894558}]",1670844545,
42,27901240,12/12/22(Mon)05:25:55,Anonymous,Fighting because of girlfriend,"I&#039;m at my girlfriends Christmas party. A coworker of my girlfriend is there with her boyfriend. My girlfriend dosent get along with this girl, gives us the cold shoulder all night. The girls boyfriend comes over and starts getting flirty with my girlfriend. I shake his hand and aggressively stare him down basically ready to make a fool of myself because he dosent acknowledge that im around or she&#039;s with me even know she stated this. He backs off as I start sharking on him. I feel like someone is reaching over my plate. My insecurities were getting the best of me admittedly. What&#039;s the proper course here?",1670573666005490,.png,949,863,250,227,1670840755204489,1670840755,i6cC88rhPINPK/84teNkRw==,400091,0,0,0,fighting-because-of-girlfriend,8,1,3.0,1.0,"[{'no': 27901281, 'now': '12/12/22(Mon)05:42:23', 'name': 'Anonymous', 'com': '<a href=""#p27901240"" class=""quotelink"">&gt;&gt;27901240</a><br>The proper course is to play it cool.', 'time': 1670841743, 'resto': 27901240}, {'no': 27901284, 'now': '12/12/22(Mon)05:43:21', 'name': 'Anonymous', 'com': '<a href=""#p27901274"" class=""quotelink"">&gt;&gt;27901274</a><br>You might be onto something here.', 'time': 1670841801, 'resto': 27901240}, {'no': 27901334, 'now': '12/12/22(Mon)05:59:20', 'name': 'Anonymous', 'com': '<a href=""#p27901240"" class=""quotelink"">&gt;&gt;27901240</a><br>introducing yourself to the guy was the right move i think but don&#039;t get so hostile probably', 'time': 1670842760, 'resto': 27901240}, {'no': 27901411, 'now': '12/12/22(Mon)06:17:23', 'name': 'Anonymous', 'com': '<a href=""#p27901240"" class=""quotelink"">&gt;&gt;27901240</a><br>Kill him for flirting<br> Kill herfor not saying ur her bf', 'time': 1670843843, 'resto': 27901240}, {'no': 27901460, 'now': '12/12/22(Mon)06:28:03', 'name': 'Anonymous', 'com': '<a href=""#p27901411"" class=""quotelink"">&gt;&gt;27901411</a><br>Well, yeah. After this little bullshit I&#039;m considering breaking up with her. Been 4 years together without issue. I cant pinpoint why im so upset? The way they talked it got me thinking they already had some type of relations. Should I ask her what the fuck? Then if she lies how do I know? I&#039;m trusting my gut but I&#039;ve been wrong before. Never been paranoid of her dinking around but I also haven&#039;t spent time with her work social group. I&#039;m thinking she has a problem with this other girl because they are interested in the same guy....not me. She&#039;s done so much for me in a positive way. I&#039;m new to relationships even know I&#039;m 30. First long term I&#039;ve been in. Thanks for helping me out here.', 'time': 1670844483, 'resto': 27901240}]",1670844483,
43,27899070,12/11/22(Sun)20:12:52,Anonymous,,"What does one do about penis insecurity? Mine isn’t tiny it’s just totally fucking average. I had one girlfriend and she said it was fine but it didn’t feel fine. For instance there were certain positions we simply couldn’t do and it was obviously because my dick was too small. Everyone always says the giant dicks you see in porn aren’t realistic BUT with the rise of onlyfans and true amature porn you can clearly see that everyone has a giant fucking dick. I honestly believe the 6 inch “average” is total bullshit made up to make people feel better and the actual average is closer to 7 or 8 inches. I also think girls care WAY more about dick size than they let on.<br><br>Anyway, how do I keep this from driving me insane?",pan-de-setas-magicas-penis-envy---tatandi_17507_20221124145428567534_,.jpg,1008,756,250,187,1670807572477630,1670807572,MdLXHyVP0KcJ6CdjbIy+nQ==,102816,0,0,0,what-does-one-do-about-penis-insecurity-mine-isnt,29,3,24.0,3.0,"[{'no': 27900814, 'now': '12/12/22(Mon)02:10:24', 'name': 'Anonymous', 'com': '<a href=""#p27899070"" class=""quotelink"">&gt;&gt;27899070</a><br><br>Maybe you feel insecure because of what you see in porn and onlyfans, but ultimately guess what? Those are made for MEN. Its not an insight into what women want sexually from men. The girl&#039;s in the video is just there to get paid.<br><br>Guys care way too much when really women don&#039;t give a fuck that much. Shes not going to take out a tape measurer and proceed to laugh you if its 1 centimeter short of 6 inches. Dick size is the LEAST of things Ive heard women complain about sexually.<br><br>My best advice for improving your partner&#039;s sexual satisfaction is to<br>1. Have good hygiene, if you smell like unwashed asshole its going to make her question her life decisions. I feel like this should be obvious but you&#039;d be surprised on the horror stories I&#039;ve heard<br>2. PAY ATTENTION TO THE CLIT. Most women are unable to orgasm from purely penetration. Using toys, rubbing her while penetrating, or eating out are all great things you might want to consider incorporating into your sex life<br>3. Have good foreplay and pay attention to how she responds. I hear a lot about how women were in pain their first time and thought &quot;that is just how it was supposed to be like&quot;. It shouldn&#039;t hurt. Good foreplay is an absolute essential in so that she actually enjoys it and so it doesn&#039;t hurt<br><br>Dick size does not fucking matter lmao its the least of your worries. Bigger doesn&#039;t always equal better. Honestly the biggest struggle is just getting in the mood in the first place, it&#039;s not as easy to do for women because there&#039;s generally less nerves to be stimulated (aside from clit) and because of hormone differences compared to men. Porn is a really bad source for your knowledge on what women want sexually.', 'time': 1670829024, 'resto': 27899070}, {'no': 27900832, 'now': '12/12/22(Mon)02:19:42', 'name': 'Anonymous', 'com': '<a href=""#p27900814"" class=""quotelink"">&gt;&gt;27900814</a><br><br>I also forgot to mention, rather than asking people on 4chan ffs, if your girlfriend said it was fine but it felt as if it were untruthful, that&#039;s something you have got to fix.<br><br>Sex should be fun for both parties involved and completely honest and have open communication. Im not you, Im not her, I wasn&#039;t there; its completely plausible it might just be your insecurities and that she really did mean it when it was fine, but you should feel that your girlfriend is being honest and have no need to lie if it isn&#039;t actually fine.<br><br>Let your partner and/or future partner(s) know that it&#039;s important to you that sex is enjoyable for them and that you guys work together to establish an open communication regarding your sex life', 'time': 1670829582, 'resto': 27899070}, {'no': 27900846, 'now': '12/12/22(Mon)02:27:46', 'name': 'Anonymous', 'com': '<a href=""#p27899307"" class=""quotelink"">&gt;&gt;27899307</a><br><br>This weird fetish fan fiction shit is disturbing', 'time': 1670830066, 'resto': 27899070}, {'no': 27900883, 'now': '12/12/22(Mon)02:47:01', 'name': 'Anonymous', 'com': '<a href=""#p27900846"" class=""quotelink"">&gt;&gt;27900846</a><br>Wait there’s literally nothing weird or fetishistic about this post though. And it doesn’t read like a humble brag either.', 'time': 1670831221, 'resto': 27899070}, {'no': 27901452, 'now': '12/12/22(Mon)06:26:49', 'name': 'Anonymous', 'com': '<a href=""#p27899070"" class=""quotelink"">&gt;&gt;27899070</a><br><span class=""quote"">&gt;it was obviously because my dick was too small.</span><br>Or was it that her ass was too big?', 'time': 1670844409, 'resto': 27899070}]",1670844409,
44,27901093,12/12/22(Mon)04:25:57,XSA,X spotting.,"Report 86b. As of the current date (12.12.22) we (me and me crew) have fallen into despair, for we are unable to locate X, we have looked all over the sectors and beyond for them, yet he is nowhere to be seen, heard, or even smelled, he has been here so long ago even the hunting dogs cannot smell him now. We will continue looking in a last ditch effort to save the world, but we fear we shan&#039;t be able to. Are we not, I would like to say; my, our, dearest sorry, for when the sun blacks out and the great silence is heard we shall weep, weep with our blood, with your blood, for we failed you. Sorry, mother, father, my love, mankind. It is with the deepest sorrow that I, we inform you: the end is near!",IMG_20221212_111635,.jpg,1836,4080,112,250,1670837157411717,1670837157,WOCIDSUjeOCJzaBfERKiOA==,3202250,0,0,0,x-spotting,5,0,,,"[{'no': 27901103, 'now': '12/12/22(Mon)04:30:20', 'name': 'Anonymous', 'com': 'its okay, we forgive you, so does the Lord, repent', 'time': 1670837420, 'resto': 27901093}, {'no': 27901115, 'now': '12/12/22(Mon)04:34:34', 'name': 'XSA', 'com': '<a href=""#p27901103"" class=""quotelink"">&gt;&gt;27901103</a><br>I cannot forgive myself. But I hope others can. Thank you -XSA', 'time': 1670837674, 'resto': 27901093}, {'no': 27901126, 'now': '12/12/22(Mon)04:39:15', 'name': 'Anonymous', 'com': 'thank you for warning us, i will now go spend more time with my family', 'time': 1670837955, 'resto': 27901093}, {'no': 27901391, 'now': '12/12/22(Mon)06:11:27', 'name': 'Anonymous', 'com': '<a href=""#p27901093"" class=""quotelink"">&gt;&gt;27901093</a><br>Here I am', 'time': 1670843487, 'resto': 27901093}, {'no': 27901449, 'now': '12/12/22(Mon)06:25:58', 'name': 'Anonymous', 'com': 'Turn on the news tomorrow', 'time': 1670844358, 'resto': 27901093}]",1670844358,
45,27901317,12/12/22(Mon)05:54:41,Anonymous,fair and balanced,"curious of your opinions on this lease agreement, solely whether or not it seems predatory:<br><br><span class=""quote"">&gt;1175/month, 12 months</span><br><span class=""quote"">&gt;680 sq feet</span><br><span class=""quote"">&gt;1br, 1bath</span><br><span class=""quote"">&gt;nice apt, nice area, walk to work</span><br><br>but wait<br><span class=""quote"">&gt;60 days notice required to move out</span><br><span class=""quote"">&gt;to move out early, pay 2,350 and 60 days notice required (that means 2350 plus 1175 x 2, 60 days ahead of time)</span><br><br>i&#039;m assuming if you don&#039;t give 60 days notice or pay the 2350, you&#039;ll get sued for the remainder of your lease all at once.",34527624567,.png,107,126,107,126,1670842481941749,1670842481,Nvabcixp75mjALw8pgA3+A==,37537,0,0,0,fair-and-balanced,4,0,,,"[{'no': 27901346, 'now': '12/12/22(Mon)06:01:32', 'name': 'Anonymous', 'com': 'never heard of a required notice to break a lease, but how likely will you need to move out early? check the place out, get a feel for the neighborhood, everything else sounds okay', 'time': 1670842892, 'resto': 27901317}, {'no': 27901430, 'now': '12/12/22(Mon)06:22:48', 'name': 'Anonymous', 'com': 'i&#039;d like to move out early, it is 100% likely. <br>there&#039;s a fee for early termination, similar to cell service or electricity. <br>this is in tx, in one of those apt&#039;s who is owned by a corp, run by a property management co. that&#039;s represented by people who are allowed to guide you to your contract should you have any concerns about anything. <br>i hadn&#039;t considered that some apt&#039;s may be different', 'time': 1670844168, 'resto': 27901317}, {'no': 27901446, 'now': '12/12/22(Mon)06:25:30', 'name': 'Anonymous', 'com': 'Hard assed landlords put that kind of shit in the contract so it holds up in court and yes. They intend to sue tenants to get it. Find a place with a better lease. Also. Never expect to get a deposit back.', 'time': 1670844330, 'resto': 27901317}, {'no': 27901447, 'now': '12/12/22(Mon)06:25:31', 'name': 'Anonymous', 'com': 'the contract is prob 35 pages, and a lot like a car loan contract. <br>it&#039;s essentially, in this case, an interest free loan for 1175 * 12 due in exactly 12 months or you get publicly noosed on twitch', 'time': 1670844331, 'resto': 27901317}]",1670844331,
46,27900232,12/11/22(Sun)23:12:21,Anonymous,Women discreetly exposing themselves,"What does it mean if a woman doesn&#039;t care if you see her pussy even if by accident? I had to go to the bathroom to puke because I had an ear infection and one of my female share-house mates tried to hold me upright by my shoulders, and after I was done she just took a piss while I was just stood there waiting for my vertigo to go away. I saw her upper pussy briefly and she pulled her panties up while I was just stood there. Does this mean they like you?",f6e99dc94e11f967a40677b7d168e639,.jpg,734,583,249,198,1670818341248267,1670818341,LuPTuTtEPjei7xEUde8UEA==,43593,0,0,0,women-discreetly-exposing-themselves,10,0,5.0,0.0,"[{'no': 27901012, 'now': '12/12/22(Mon)03:52:14', 'name': 'Anonymous', 'com': '<a href=""#p27900232"" class=""quotelink"">&gt;&gt;27900232</a><br><span class=""quote"">&gt;Does this mean they like you?</span><br>Yes, yes it does. Even just her trying to help you meant that she liked you, but pissing in front of you like that means she actually wants (or is willing) to fuck you, yes<br><br>Well okay, I guess I&#039;m just assuming that you&#039;re a male, right, OP?<br><br><a href=""#p27900950"" class=""quotelink"">&gt;&gt;27900950</a><br><span class=""quote"">&gt;Pretty sure women dont go piss in front of other women either</span><br>What? Yes they fucking do lol. Even I don&#039;t really understand WHY they do that, but that it&#039;s super common for girls to go to the bathroom together. I really think that there&#039;s something sexual involved with that too, but I&#039;m not sure', 'time': 1670835134, 'resto': 27900232}, {'no': 27901110, 'now': '12/12/22(Mon)04:33:18', 'name': 'Anonymous', 'com': '<a href=""#p27901012"" class=""quotelink"">&gt;&gt;27901012</a><br>Holy fuck. Pretty sure you&#039;re trolling, but then again my standards for the people on this website are absolutely abysmal.<br><br>I&#039;m a woman, and yeah, a lot of the time in the girls bathroom they&#039;ll go in as a group because what they do is they just stand near the sinks looking at the mirrors and just talk. Usually they just fix their hair or their makeup and they go with a friend because its boring alone. My high school actually got rid of the mirrors in the girls bathroom because of it.<br><br>Girls pay attention to their appearance and like talking with their friends, big shocker isn&#039;t it?<br><br>No, it is not a sexual thing. No, they are not all going into a single stall and pissing together.', 'time': 1670837598, 'resto': 27900232}, {'no': 27901132, 'now': '12/12/22(Mon)04:42:32', 'name': 'Anonymous', 'com': '<a href=""#p27901110"" class=""quotelink"">&gt;&gt;27901110</a><br>lol they cant stand being alone. it&#039;s the same reason they always keep at least one poor sap on a leash. i love women, and i worry about them sometimes. something about society keeps them scared', 'time': 1670838152, 'resto': 27900232}, {'no': 27901387, 'now': '12/12/22(Mon)06:10:27', 'name': 'Anonymous', 'com': '<a href=""#p27900261"" class=""quotelink"">&gt;&gt;27900261</a><br><a href=""#p27900414"" class=""quotelink"">&gt;&gt;27900414</a><br><a href=""#p27900492"" class=""quotelink"">&gt;&gt;27900492</a><br><br>In short, it doesn&#039;t mean anything', 'time': 1670843427, 'resto': 27900232}, {'no': 27901442, 'now': '12/12/22(Mon)06:24:58', 'name': 'Anonymous', 'com': '<a href=""#p27900232"" class=""quotelink"">&gt;&gt;27900232</a><br><span class=""quote"">&gt; Does this mean they like you?</span><br>Nope. More likely she sees you as just one of her female buddies. But why are you asking us? Ask her out and find out.', 'time': 1670844298, 'resto': 27900232}]",1670844298,
47,27900712,12/12/22(Mon)01:19:22,Anonymous,How to emotionally accept that I&#039;m dropping out of university,"I&#039;ve posted here before about whether I should withdraw from my postgraduate university course, and I&#039;ve decided to do it. I don&#039;t think a career in academia is feasible for me or even particularly desirable in the current job market. I have my undergraduate degree, so I&#039;ll be applying for jobs at the start of next year. Still, I&#039;m the first person in my family to graduate university, I was raised to see things through even if it was painful, and I feel like a failure for giving up on my dream. I know logically it&#039;s for the best, that my life will likely be financially and emotionally better if I pursue a career outside academia, but I&#039;m still sad I guess.",FjLn_bnXkAEl4NU,.jpg,1074,1074,250,250,1670825962430651,1670825962,GS3FRjTeskDnoMj9Jsek4w==,158848,0,0,0,how-to-emotionally-accept-that-im-dropping-out-of,4,0,,,"[{'no': 27900818, 'now': '12/12/22(Mon)02:11:46', 'name': 'Anonymous', 'com': '<a href=""#p27900712"" class=""quotelink"">&gt;&gt;27900712</a><br><br><span class=""quote"">&gt;giving up on my dream</span><br><br>You chose safety over going after what you really want in life, so of course you&#039;re going to feel regret, probably for a very long time until eventually time numbs the pain. I think you should reconsider your decision if that&#039;s truly your dream in life. Money/security isn&#039;t everything.', 'time': 1670829106, 'resto': 27900712}, {'no': 27900850, 'now': '12/12/22(Mon)02:28:11', 'name': 'Anonymous', 'com': '<a href=""#p27900818"" class=""quotelink"">&gt;&gt;27900818</a><br>It&#039;s not just money. I struggle immensely with a lot of basic tasks (autism) and struggled my whole academic career with any university tasks that weren&#039;t essays, like presentations or in-class participation. If postgrad life was just researching and writing papers I&#039;d love it, but that is not the case.<br><br>I guess it&#039;s giving up on my dream all the same, but it&#039;s more that if every day life is already pretty hard for me, I don&#039;t see a need to make it more difficult by pursuing something that my brain clearly isn&#039;t naturally built for.', 'time': 1670830091, 'resto': 27900712}, {'no': 27900926, 'now': '12/12/22(Mon)03:07:25', 'name': 'Anonymous', 'com': '<a href=""#p27900850"" class=""quotelink"">&gt;&gt;27900850</a><br><br>OK, but at the end of the day basically you&#039;re saying &quot;this is easier, so I would rather do this than potentially fail at this other thing that I really want to do&quot;. <br><br>It sounds like you&#039;re halfway there already, so what&#039;s another couple years of struggling? I&#039;m just saying that someday you might look back and regret your decision, and that really sucks. <br>If you do what you really want, you can at least say you tried. You seem competent enough to complete it but want to take easy street instead.', 'time': 1670832445, 'resto': 27900712}, {'no': 27901433, 'now': '12/12/22(Mon)06:23:39', 'name': 'Anonymous', 'com': '<a href=""#p27900712"" class=""quotelink"">&gt;&gt;27900712</a><br>Don&#039;t be failing at something. Be choosing something better.', 'time': 1670844219, 'resto': 27900712}]",1670844219,
48,27901431,12/12/22(Mon)06:22:52,Anonymous,"I&#039;m possibly gonna get kicked of college, what the fuck do i do now?",I&#039;m a 24yr male in my third year of a Mechanical Engineering diploma at college here in canada (the equivalent of community college in the US) and my marks are absolutely abysmal and have been for the past year. Now it seems like I&#039;m gonna be kicked out of the program because of it.<br><br>I feel like absolute shit right now knowing I&#039;m not passing and won&#039;t be able to graduate. More so because all my family/friends are all university educated/smart and i&#039;m the only one who can&#039;t cut it. like all my family on my dads side are either doctors or lawyers yet im the idiot who cant pass his classes. on top of this i&#039;m autistic and i have literally no idea what i&#039;m gonna do if i fail and have to go back home to my family. I&#039;m living on a residence and i&#039;d probably have to go back if/when i fail.<br><br>On top of this all is my dissatisfaction with my social life. It&#039;s hard making friends for me (my one roommate is really nice i like talking to him) and i enjoy being out in this area around younger people (even if i don&#039;t talk to anyone) because i have friends in school that like to talk to me (idk why). if i get kicked out i&#039;m gonna have to live with my parents (who live in the middle of nowhere and where no young people are) and i feel like i&#039;m just wasting my life away doing nothing over there. As I get older the social opportunites just seem like they dwindle away (nobody liked me when i was younger but i wanted to make an improvement which is why i went into a residence in the first place) There&#039;s literally nothing to do over where my parents moved too and it bothers me living there as i can&#039;t do anything as a young man. i didn&#039;t even get into my non-existant love life but that&#039;s not the focus right now.<br><br>cont:,d90,.jpg,482,427,250,221,1670844172012321,1670844172,6T3oeYUoyJ7K4FWjU0VVoA==,76599,0,0,0,im-possibly-gonna-get-kicked-of-college-what-the,1,0,,,"[{'no': 27901438, 'now': '12/12/22(Mon)06:24:03', 'name': 'Anonymous', 'com': 'Cont: <br>I also spent all my money being out here on school + res hoping to get an education in order to make a living in the future, but if I can&#039;t do that then i wasted three years of my life and money doing nothing. <br><br>I know this is a lot of text (inb4 words words words) but where the fuck do I go from here? Do i try and go to a very different major and see if i improve there (and spend more money i don&#039;t have LMAO) Do i work for a year, then try and resume my classes? I don&#039;t know my options as i&#039;m just a stupid guy around a bunch of smart people<br>If anyone else fell on their ass in their studies, how did they get back up in life?<br><br>tl;dr getting kicked out of college, no idea where to go from here.', 'time': 1670844243, 'resto': 27901431}]",1670844243,
