,no,now,name,sub,com,filename,ext,w,h,tn_w,tn_h,tim,time,md5,fsize,resto,bumplimit,imagelimit,semantic_url,replies,images,omitted_posts,omitted_images,last_replies,last_modified,trip
30,4545778,11/21/22(Mon)17:16:34,Anonymous,,"What the fuck has this board turned into? It&#039;s all coomer simpage shit, a dedicated thread to each celeb. It actually makes me feel shameful to even be a man and see such worshipping of thotts.",5083c116258408925ef83563cfcc6142154c77e7fcff35b78d458b4bc075d691,.jpg,2000,1205,250,150,1669068994345196,1669068994,ogPZCfvyuat/ItjpBdgd4Q==,540580,0,0,0,what-the-fuck-has-this-board-turned-into-its-all,82,57,77.0,55.0,"[{'no': 4556099, 'now': '12/09/22(Fri)20:53:21', 'name': 'Anonymous', 'com': '<a href=""#p4545778"" class=""quotelink"">&gt;&gt;4545778</a><br>You&#039;re right OP.', 'time': 1670637201, 'resto': 4545778}, {'no': 4556542, 'now': '12/10/22(Sat)14:19:44', 'name': 'Anonymous', 'com': 'The reason is that you are unable or unwilling to create or even repost ugly pictures of celebs. It tilts the scale disproportionately in favour of celeb worshippers. Therefore you deserve this.', 'time': 1670699984, 'resto': 4545778}, {'no': 4556557, 'now': '12/10/22(Sat)14:34:06', 'name': 'Anonymous', 'com': '<a href=""#p4555346"" class=""quotelink"">&gt;&gt;4555346</a><br>Why it&#039;s a bad idea:<br>1. Because celeb threads aren&#039;t a bad thing. The real problem is forced simping. It&#039;s enforced by the mods. If you don&#039;t simp, they cancel you.<br>2. Because many celeb threads are SFW already anyway.', 'time': 1670700846, 'resto': 4545778}, {'no': 4556692, 'now': '12/10/22(Sat)18:29:09', 'name': 'Anonymous', 'com': '<a href=""#p4545778"" class=""quotelink"">&gt;&gt;4545778</a><br>Doesn&#039;t /s/ allow high res pictures? The softcore porn threads should be there and as others have pointed out, there really need to a /cel/ board for all the celeb threads.', 'filename': 'Hans Gude - Lystringen', 'ext': '.jpg', 'w': 3644, 'h': 2623, 'tn_w': 125, 'tn_h': 89, 'tim': 1670714949498634, 'time': 1670714949, 'md5': 'VJXjV25IuCNOnaTvskcsZQ==', 'fsize': 2795324, 'resto': 4545778}, {'no': 4556774, 'now': '12/10/22(Sat)22:15:28', 'name': 'Anonymous', 'filename': '5yRiD', 'ext': '.jpg', 'w': 2102, 'h': 3164, 'tn_w': 83, 'tn_h': 125, 'tim': 1670728528485477, 'time': 1670728528, 'md5': 'F6jNndFeWRlrVUNkvUvMEw==', 'fsize': 682957, 'resto': 4545778}]",1670728528,
31,4484252,08/25/22(Thu)08:29:48,Anonymous,Kate Beckinsale,Great news: Kinky Kate is flaunting her fetishes in public again.,Fa7vTiiWAAApOMh,.jpg,2282,3423,166,249,1661430588195626,1661430588,n2C+ZBMpIzsdtU6bToWfNg==,2801561,0,0,0,kate-beckinsale,215,97,210.0,94.0,"[{'no': 4555121, 'now': '12/08/22(Thu)11:49:37', 'name': 'Anonymous', 'com': '<a href=""#p4553966"" class=""quotelink"">&gt;&gt;4553966</a><br>Fat fanciers are the worst.', 'time': 1670518177, 'resto': 4484252}, {'no': 4556699, 'now': '12/10/22(Sat)18:31:41', 'name': 'Anonymous', 'com': 'Bump.', 'filename': '02893_69766464_74632_kate_beckinsale_reopening_122_918lo', 'ext': '.jpg', 'w': 2141, 'h': 3000, 'tn_w': 89, 'tn_h': 125, 'tim': 1670715101706073, 'time': 1670715101, 'md5': 'WIy7Jo5fxw9NybyDJRy/BA==', 'fsize': 802000, 'resto': 4484252}, {'no': 4556700, 'now': '12/10/22(Sat)18:32:24', 'name': 'Anonymous', 'com': '<a href=""#p4556699"" class=""quotelink"">&gt;&gt;4556699</a>', 'filename': '02896_69766469_kate_beckinsale_burberry_beverly_hills_reopening_03', 'ext': '.jpg', 'w': 2066, 'h': 3000, 'tn_w': 86, 'tn_h': 125, 'tim': 1670715144465073, 'time': 1670715144, 'md5': 'lrHZuImsdRSlau9VhbMXVw==', 'fsize': 694028, 'resto': 4484252}, {'no': 4556704, 'now': '12/10/22(Sat)18:33:30', 'name': 'Anonymous', 'com': '<a href=""#p4556700"" class=""quotelink"">&gt;&gt;4556700</a>', 'filename': '02907_69766500_kate_beckinsale03', 'ext': '.jpg', 'w': 2832, 'h': 4256, 'tn_w': 83, 'tn_h': 125, 'tim': 1670715210821260, 'time': 1670715210, 'md5': 'VLlbzEjTmC2NNLIJvbQCVw==', 'fsize': 1812263, 'resto': 4484252}, {'no': 4556773, 'now': '12/10/22(Sat)22:15:03', 'name': 'Anonymous', 'com': '<a href=""#p4553955"" class=""quotelink"">&gt;&gt;4553955</a><br>retardo that picture is from like 2008', 'time': 1670728503, 'resto': 4484252}]",1670728503,
32,4555135,12/08/22(Thu)12:29:06,Anonymous,Danielle Bregoli,Someone post this trashy girl&#039;s stuff.,BN6FEZUIY5AGZIFHKIBX6UH2BA,.jpg,1200,1200,250,250,1670520546666006,1670520546,zWKtICmaL1va1FFVcksGHg==,110849,0,0,0,danielle-bregoli,63,31,58.0,30.0,"[{'no': 4556335, 'now': '12/10/22(Sat)08:05:11', 'name': 'Anonymous', 'com': '<a href=""#p4556127"" class=""quotelink"">&gt;&gt;4556127</a><br>I am fucking throbbing right now, balls seriously heavy. <br>If you&#039;re as hard as me, bro, lean back and think about her, I&#039;ll make you shoot a hot load for her in to my mouth.', 'time': 1670677511, 'resto': 4555135}, {'no': 4556379, 'now': '12/10/22(Sat)09:43:09', 'name': 'Anonymous', 'com': '<a href=""#p4556335"" class=""quotelink"">&gt;&gt;4556335</a><br><span class=""deadlink"">&gt;&gt;4556336</span><br>actual faggots. sums up her fans.', 'time': 1670683389, 'resto': 4555135}, {'no': 4556756, 'now': '12/10/22(Sat)20:21:09', 'name': 'Anonymous', 'com': 'From a different time', 'filename': '2f399aba65f4ed793daf2231c984df8ffab6eb2e_xlarge', 'ext': '.jpg', 'w': 1280, 'h': 1526, 'tn_w': 104, 'tn_h': 125, 'tim': 1670721669507922, 'time': 1670721669, 'md5': 'lqPQ5tmmr8ZfzYsuwHQCeQ==', 'fsize': 137736, 'resto': 4555135}, {'no': 4556765, 'now': '12/10/22(Sat)20:53:50', 'name': 'Anonymous', 'com': 'imagine hitting the wall at 16yo kek', 'time': 1670723630, 'resto': 4555135}, {'no': 4556772, 'now': '12/10/22(Sat)21:50:40', 'name': 'Anonymous', 'com': '<a href=""#p4556765"" class=""quotelink"">&gt;&gt;4556765</a><br>she hit the wall the second she popped out her mother&#039;s gutter cunt.', 'time': 1670727040, 'resto': 4555135}]",1670727040,
33,4556005,12/09/22(Fri)18:28:42,OP,Vivian - Sirite,"123 Pictures<br>+ Cover<br><br>Vivian<br>Age when shot: 25<br>Eye color: blue<br>Hair color: brown<br>Height: 168cm<br>Weight: 56kg<br>Breast size: small<br>Measurements: 89/61/94<br>Country: Russian Federation<br>Ethnicity: Caucasian<br><br>Bio: I love to travel, to be in different cities and countries of interest. I always bring souvenirs back of a pleasing town. I love music and dance. I even dance while standing in line at the supermarket, if I have my favorite music player. I love summer, sea and meeting new people. I often smile and I like the freckles that I appear under the summer sun. Now I&#039;m at university, often during summer vacations I earn additionally credits. I like erotic style photo and would like very much to my photos to please you.<br><br>Previous thread: <a href=""/hr/thread/4552949#p4552949"" class=""quotelink"">&gt;&gt;4552949</a>",_MetArt-Sirite-cover,.jpg,1000,1504,166,250,1670628522270852,1670628522,+acm2zeX5Gyryjlu/Vf+pA==,350768,0,0,0,vivian-sirite,127,124,122.0,121.0,"[{'no': 4556589, 'now': '12/10/22(Sat)14:54:42', 'name': 'OP', 'com': '<a href=""#p4556587"" class=""quotelink"">&gt;&gt;4556587</a>', 'filename': 'MetArt_Sirite_Vivian_high_0122', 'ext': '.jpg', 'w': 3744, 'h': 5616, 'tn_w': 83, 'tn_h': 125, 'tim': 1670702082939609, 'time': 1670702082, 'md5': '62Ym4TO3DF4e122/cCeV7g==', 'fsize': 2735968, 'resto': 4556005}, {'no': 4556590, 'now': '12/10/22(Sat)14:55:32', 'name': 'OP', 'com': '<a href=""#p4556589"" class=""quotelink"">&gt;&gt;4556589</a>', 'filename': 'MetArt_Sirite_Vivian_high_0123', 'ext': '.jpg', 'w': 5616, 'h': 3744, 'tn_w': 125, 'tn_h': 83, 'tim': 1670702132643301, 'time': 1670702132, 'md5': 'jHvtr3BfGE1YXMtMO1p6Gg==', 'fsize': 2541439, 'resto': 4556005}, {'no': 4556591, 'now': '12/10/22(Sat)14:56:09', 'name': 'OP', 'com': '<a href=""#p4556590"" class=""quotelink"">&gt;&gt;4556590</a>', 'filename': 'Nomorethatsitthatsall', 'ext': '.png', 'w': 1497, 'h': 1000, 'tn_w': 125, 'tn_h': 83, 'tim': 1670702169032844, 'time': 1670702169, 'md5': 'nC8rhSN2RyC1VvZMwfG8ow==', 'fsize': 1821343, 'resto': 4556005}, {'no': 4556677, 'now': '12/10/22(Sat)17:36:46', 'name': 'Anonymous', 'com': '<a href=""#p4556538"" class=""quotelink"">&gt;&gt;4556538</a><br>my nigga', 'time': 1670711806, 'resto': 4556005}, {'no': 4556770, 'now': '12/10/22(Sat)21:38:33', 'name': 'Hamilton Burger', 'com': '<a href=""#p4556590"" class=""quotelink"">&gt;&gt;4556590</a><br>Very nice,OP! Thank you!', 'time': 1670726313, 'resto': 4556005}]",1670726313,
34,4547201,11/24/22(Thu)17:18:10,Anonymous,Claudia Schiffer Worship Thread,"Germanic GenX Goddess<br>Previous Thread: <span class=""deadlink"">&gt;&gt;4441163</span>",27878563_165172167463276_4842805119227527168_n,.jpg,1080,1350,200,250,1669328290511105,1669328290,vlNblG9I8AzUIOsQq+B2Ug==,213201,0,0,0,claudia-schiffer-worship-thread,15,15,10.0,10.0,"[{'no': 4552431, 'now': '12/04/22(Sun)00:31:33', 'name': 'Anonymous', 'filename': 'claudia-schiffer-versace-show-at-the-milan-fashion-week', 'ext': '.jpg', 'w': 1280, 'h': 1918, 'tn_w': 83, 'tn_h': 125, 'tim': 1670131893513196, 'time': 1670131893, 'md5': 'S3jQygjz+Pr4YE02KdeSpw==', 'fsize': 244761, 'resto': 4547201}, {'no': 4552432, 'now': '12/04/22(Sun)00:31:49', 'name': 'Anonymous', 'filename': 'claudia-schiffer-versace-show-at-the-milan-fashion-week-2', 'ext': '.jpg', 'w': 1280, 'h': 1920, 'tn_w': 83, 'tn_h': 125, 'tim': 1670131909889080, 'time': 1670131909, 'md5': 'evrnfqClQRCuF9qnV+ySQw==', 'fsize': 360778, 'resto': 4547201}, {'no': 4553748, 'now': '12/06/22(Tue)03:41:03', 'name': 'Anonymous', 'filename': '28764336_440537666377186_7232461743753003008_n', 'ext': '.jpg', 'w': 1080, 'h': 1350, 'tn_w': 100, 'tn_h': 125, 'tim': 1670316063163285, 'time': 1670316063, 'md5': 'pR1MXwxlESH0mEV+M/I1QQ==', 'fsize': 126392, 'resto': 4547201}, {'no': 4554954, 'now': '12/08/22(Thu)05:49:05', 'name': 'Anonymous', 'filename': '30078459_2006784152914746_663306378302980096_n', 'ext': '.jpg', 'w': 1080, 'h': 1350, 'tn_w': 100, 'tn_h': 125, 'tim': 1670496545025803, 'time': 1670496545, 'md5': 'dmOWKHByKgK6jNgCT1rhOg==', 'fsize': 254049, 'resto': 4547201}, {'no': 4556766, 'now': '12/10/22(Sat)20:54:54', 'name': 'Anonymous', 'com': 'VPL', 'filename': '26869439_178372859436770_3022369731735715840_n', 'ext': '.jpg', 'w': 1080, 'h': 1350, 'tn_w': 100, 'tn_h': 125, 'tim': 1670723694665149, 'time': 1670723694, 'md5': 'IZxJzPqK4nlZt0kbsKbxDA==', 'fsize': 251429, 'resto': 4547201}]",1670723694,
35,4553976,12/06/22(Tue)13:48:04,Anonymous,Beloved Sarah Gadon,"Post and worship this heavenly Canadian beauty.<br><br>Previous Sarah Gadon thread:<br><br><a href=""/hr/thread/4543547#p4543547"" class=""quotelink"">&gt;&gt;4543547</a>",Sarah Gadon Dangerous Method TIFF 1,.jpg,1555,2048,189,250,1670352484300235,1670352484,ZM2RNFD19iMcpgvTebv6CQ==,440595,0,0,0,beloved-sarah-gadon,64,55,59.0,54.0,"[{'no': 4556676, 'now': '12/10/22(Sat)17:27:54', 'name': 'Anonymous', 'com': '<a href=""#p4556622"" class=""quotelink"">&gt;&gt;4556622</a><br><span class=""quote"">&gt;t.seething incel</span><br>Cope. Sarah Gadon Is an absolute angel.', 'time': 1670711274, 'resto': 4553976}, {'no': 4556685, 'now': '12/10/22(Sat)17:45:05', 'name': 'Anonymous', 'com': '<a href=""#p4556676"" class=""quotelink"">&gt;&gt;4556676</a><br>If you call someone who orchestrated and conspired to build someone up out of depression and loneliness only for her to throw them back into the pits of their own emotional hell where they began self harming them self an &quot;absolute angel&quot; you are beyond any insult I could write here.<br><br>I&#039;ll send you a signed copy of my book.', 'time': 1670712305, 'resto': 4553976}, {'no': 4556718, 'now': '12/10/22(Sat)18:50:25', 'name': 'Anonymous', 'com': '<a href=""#p4556622"" class=""quotelink"">&gt;&gt;4556622</a><br><a href=""#p4556685"" class=""quotelink"">&gt;&gt;4556685</a><br>It&#039;s not worth it anon, regardless of if you&#039;re telling the truth about her or not this entire thread is just an excuse for one single anon to spam pics of his shit-tier waifu without any actual discussion or interaction going on. Look at the filenames. This isn&#039;t a genuine thread.', 'time': 1670716225, 'resto': 4553976}, {'no': 4556752, 'now': '12/10/22(Sat)19:41:22', 'name': 'Anonymous', 'com': '<a href=""#p4556685"" class=""quotelink"">&gt;&gt;4556685</a><br>You&#039;re the one seething and making up lies about a beautiful and talented woman.', 'time': 1670719282, 'resto': 4553976}, {'no': 4556760, 'now': '12/10/22(Sat)20:34:25', 'name': 'Anonymous', 'com': 'Sarah Gadon is the sweetest most wholesome girl in the world.', 'filename': 'Sarah Gadon eldxx', 'ext': '.jpg', 'w': 1365, 'h': 2048, 'tn_w': 83, 'tn_h': 125, 'tim': 1670722465877725, 'time': 1670722465, 'md5': '4KQhEW9BDUNssVwKWEzF5Q==', 'fsize': 2888060, 'resto': 4553976}]",1670722465,
36,4520286,10/13/22(Thu)05:14:30,Anonymous,Katy Perry Thread,The Latex Clad Goddess,pkp013_2,.jpg,1288,1893,170,250,1665652470262849,1665652470,uNIjHlMxgLCLslj4ruHXsw==,781795,0,0,0,katy-perry-thread,283,155,278.0,152.0,"[{'no': 4555027, 'now': '12/08/22(Thu)08:05:04', 'name': 'Anonymous', 'com': '<a href=""#p4520286"" class=""quotelink"">&gt;&gt;4520286</a><br>do you have any shots from the back?', 'time': 1670504704, 'resto': 4520286}, {'no': 4556693, 'now': '12/10/22(Sat)18:29:34', 'name': 'Anonymous', 'com': 'Bump', 'filename': '100808_TeenChoiceBackstage_10', 'ext': '.jpg', 'w': 1278, 'h': 1920, 'tn_w': 83, 'tn_h': 125, 'tim': 1670714974284486, 'time': 1670714974, 'md5': 'a/k4oOBlUqarSCwySKPJlg==', 'fsize': 549546, 'resto': 4520286}, {'no': 4556696, 'now': '12/10/22(Sat)18:30:19', 'name': 'Anonymous', 'com': '<a href=""#p4556693"" class=""quotelink"">&gt;&gt;4556693</a>', 'filename': '100808_TeenChoiceBackstage_14', 'ext': '.jpg', 'w': 1306, 'h': 1920, 'tn_w': 85, 'tn_h': 125, 'tim': 1670715019504286, 'time': 1670715019, 'md5': 'tHhhWAvUpF5XNVwKL9g7Eg==', 'fsize': 439290, 'resto': 4520286}, {'no': 4556697, 'now': '12/10/22(Sat)18:30:58', 'name': 'Anonymous', 'com': '<a href=""#p4556696"" class=""quotelink"">&gt;&gt;4556696</a>', 'filename': '100808_TeenChoiceBackstage_29', 'ext': '.jpg', 'w': 1276, 'h': 1920, 'tn_w': 83, 'tn_h': 125, 'tim': 1670715058029940, 'time': 1670715058, 'md5': 'tO1792aQikiodUephII3KQ==', 'fsize': 557496, 'resto': 4520286}, {'no': 4556751, 'now': '12/10/22(Sat)19:39:27', 'name': 'Anonymous', 'com': '<a href=""#p4556696"" class=""quotelink"">&gt;&gt;4556696</a><br>This outfit always gets me. Depressed leather goth Katy can get it anyyyyy day.', 'time': 1670719167, 'resto': 4520286}]",1670719167,
37,4483030,08/23/22(Tue)15:17:14,Anonymous,Hailee Steinfeld Thread,Dedicated To The Slutty Goddess,01__25_,.jpg,1440,1440,250,250,1661282234925974,1661282234,3ARPO0zeHJ6QPlN1u9xOyA==,190997,0,0,0,hailee-steinfeld-thread,217,124,212.0,120.0,"[{'no': 4556513, 'now': '12/10/22(Sat)13:45:41', 'name': 'Anonymous', 'filename': 'Hailee_Steinfeld_Leaves_Lavo_Ristorante_after_celebrating_her_26th_Birthday_Los_Angeles_12-09-2022__6_', 'ext': '.jpg', 'w': 2333, 'h': 3500, 'tn_w': 83, 'tn_h': 125, 'tim': 1670697941984993, 'time': 1670697941, 'md5': 'DJpQfKehVpaeRNJL42YU+A==', 'fsize': 3400754, 'resto': 4483030}, {'no': 4556515, 'now': '12/10/22(Sat)13:47:18', 'name': 'Anonymous', 'filename': 'Hailee_Steinfeld_Leaves_Lavo_Ristorante_after_celebrating_her_26th_Birthday_Los_Angeles_12-09-2022__25_', 'ext': '.jpg', 'w': 2333, 'h': 3500, 'tn_w': 83, 'tn_h': 125, 'tim': 1670698038678576, 'time': 1670698038, 'md5': 'yUjKsRMCpJv/GfSs0kBxbw==', 'fsize': 3696871, 'resto': 4483030}, {'no': 4556521, 'now': '12/10/22(Sat)13:49:26', 'name': 'Anonymous', 'filename': 'Hailee_Steinfeld_Leaves_Lavo_Ristorante_after_celebrating_her_26th_Birthday_Los_Angeles_12-09-2022__13_', 'ext': '.jpg', 'w': 2333, 'h': 3500, 'tn_w': 83, 'tn_h': 125, 'tim': 1670698166933528, 'time': 1670698166, 'md5': 'nFjiSgFO3aTWEcjuViR1VQ==', 'fsize': 3627558, 'resto': 4483030}, {'no': 4556523, 'now': '12/10/22(Sat)13:51:07', 'name': 'Anonymous', 'filename': 'Hailee_Steinfeld_Leaves_Lavo_Ristorante_after_celebrating_her_26th_Birthday_Los_Angeles_12-09-2022__11_', 'ext': '.jpg', 'w': 2333, 'h': 3500, 'tn_w': 83, 'tn_h': 125, 'tim': 1670698267066640, 'time': 1670698267, 'md5': 'e9L7g/fQjiZMoFwCAqFtaw==', 'fsize': 3746521, 'resto': 4483030}, {'no': 4556748, 'now': '12/10/22(Sat)19:25:41', 'name': 'Anonymous', 'com': '<a href=""#p4556523"" class=""quotelink"">&gt;&gt;4556523</a><br><span class=""quote"">&gt;alone on her birthday</span><br>Biggest loser since Mackenzie Foy', 'time': 1670718341, 'resto': 4483030}]",1670718341,
38,4525483,10/20/22(Thu)17:22:54,Anonymous,/gts/ - Giantess/Size,"Previous thread<br><span class=""deadlink"">&gt;&gt;4493006</span>",dcerxkx-24b40231-826b-42b9-b855-456fa68eaa4c,.jpg,1500,2100,178,250,1666300974652882,1666300974,bJL1+lzz078ABXKLcJa4dA==,946001,0,0,0,gts-giantesssize,254,170,249.0,165.0,"[{'no': 4556108, 'now': '12/09/22(Fri)21:12:04', 'name': 'Anonymous', 'filename': '268720', 'ext': '.jpg', 'w': 1600, 'h': 1200, 'tn_w': 125, 'tn_h': 93, 'tim': 1670638324856186, 'time': 1670638324, 'md5': 'dg8MWzthX3GFX/3956tWMw==', 'fsize': 362110, 'resto': 4525483}, {'no': 4556111, 'now': '12/09/22(Fri)21:18:55', 'name': 'Anonymous', 'filename': 'Awe16', 'ext': '.jpg', 'w': 1000, 'h': 1500, 'tn_w': 83, 'tn_h': 125, 'tim': 1670638735073518, 'time': 1670638735, 'md5': 'WzAWhbMHMLv8V1sERYAIsA==', 'fsize': 470018, 'resto': 4525483}, {'no': 4556141, 'now': '12/09/22(Fri)22:18:59', 'name': 'Anonymous', 'com': '<a href=""#p4556104"" class=""quotelink"">&gt;&gt;4556104</a><br><a href=""#p4556105"" class=""quotelink"">&gt;&gt;4556105</a><br><a href=""#p4556106"" class=""quotelink"">&gt;&gt;4556106</a><br><a href=""#p4556107"" class=""quotelink"">&gt;&gt;4556107</a><br><a href=""#p4556108"" class=""quotelink"">&gt;&gt;4556108</a><br><a href=""#p4556111"" class=""quotelink"">&gt;&gt;4556111</a><br>It&#039;s always fun to see some of these blast-from-the-past collages.', 'filename': 'Remaster', 'ext': '.jpg', 'w': 1547, 'h': 1175, 'tn_w': 125, 'tn_h': 94, 'tim': 1670642339163232, 'time': 1670642339, 'md5': 'jj4OQkKCj5uW0u/daGrnEA==', 'fsize': 707220, 'resto': 4525483}, {'no': 4556175, 'now': '12/09/22(Fri)22:59:56', 'name': 'Anonymous', 'filename': '2389502', 'ext': '.jpg', 'w': 1080, 'h': 1350, 'tn_w': 100, 'tn_h': 125, 'tim': 1670644796078285, 'time': 1670644796, 'md5': '3nVcV7uetFy+ymeJ/sztAw==', 'fsize': 377306, 'resto': 4525483}, {'no': 4556746, 'now': '12/10/22(Sat)19:17:50', 'name': 'Anonymous', 'filename': '_dd3pq5l', 'ext': '.png', 'w': 1600, 'h': 1200, 'tn_w': 125, 'tn_h': 93, 'tim': 1670717870860169, 'time': 1670717870, 'md5': '8nbDqDXu05L+PodiWJjhyg==', 'fsize': 2989495, 'resto': 4525483}]",1670717870,
39,4510663,09/28/22(Wed)12:59:52,Anonymous,Aloy,,HFW_0216549849846202055554,.png,1423,2133,166,250,1664384392094455,1664384392,DUMoAqMCF0nuBMTe27Ew2w==,4463092,0,0,0,aloy,211,101,206.0,99.0,"[{'no': 4556314, 'now': '12/10/22(Sat)05:16:05', 'name': 'Anonymous', 'com': '<a href=""#p4556290"" class=""quotelink"">&gt;&gt;4556290</a><br>I&#039;m conflicted. Was a superb game, but Elden Ring and GOW:Ragnarok were great too, just in different ways.<br><br>I&#039;m bummed it didn&#039;t win anything, I reckon it at least deserved the art direction award or whatever it was. But it had some super stiff competition.', 'time': 1670667365, 'resto': 4510663}, {'no': 4556493, 'now': '12/10/22(Sat)13:23:42', 'name': 'Anonymous', 'com': '<a href=""#p4556314"" class=""quotelink"">&gt;&gt;4556314</a><br><span class=""deadlink"">&gt;&gt;4556450</span><br>I absolutely adore Horizon probably my fav franchise out rn, but ER has the novelty of being a DS game in a open world setting, even with its glaring faults, its still Miyazaki, so its still gonna be an opus. It deserved it. Dunno about GOW, no interest in that one', 'filename': '13193078535_dcf7bbce39_ks', 'ext': '.jpg', 'w': 1439, 'h': 2160, 'tn_w': 83, 'tn_h': 125, 'tim': 1670696622934426, 'time': 1670696622, 'md5': 'hblK8cuo6WRjXwrog3vuaQ==', 'fsize': 1355197, 'resto': 4510663}, {'no': 4556543, 'now': '12/10/22(Sat)14:22:01', 'name': 'Anonymous', 'com': '<span class=""deadlink"">&gt;&gt;4556518</span><br><span class=""quote"">&gt;Ragnarok was better in the technical aspects</span><br>No.<br>GoW would perhaps be better at story or whatever, but technically HFW is astronomically better, it being still playable on the ps4 and still be so fucking gorgeous is ashtonishing, HZD was already beautiful but HFW is on another and a massive upgrade technically impressive, GOWR still looks the same as it did with the 2018 game, technically it was the same game, but HFW was on another level.', 'filename': 'FjjEW0nXgAIabgs', 'ext': '.jpg', 'w': 1439, 'h': 2158, 'tn_w': 83, 'tn_h': 125, 'tim': 1670700121072381, 'time': 1670700121, 'md5': 'YvV9iev4nvKD1vpT3XMk2g==', 'fsize': 724531, 'resto': 4510663}, {'no': 4556729, 'now': '12/10/22(Sat)18:56:42', 'name': 'Anonymous', 'com': '<a href=""#p4556543"" class=""quotelink"">&gt;&gt;4556543</a><br><span class=""quote"">&gt;GoW would perhaps be better at story or whatever</span><br>It is definitely, 100%, better at story and character writing. It&#039;s not even close, actually. The average Ragnarok side quest is infinitely more interesting and engaging than any main mission in FW.<br><br><span class=""quote"">&gt;but technically HFW is astronomically better, it being still playable on the ps4 and still be so fucking gorgeous is ashtonishing</span><br>Ragnarok is also perfectly playable on the PS4, looking fucking gorgeous.<br><br><span class=""quote"">&gt;GOWR still looks the same as it did with the 2018 game, technically it was the same game, but HFW was on another level.</span><br>That applies even more to FW. There&#039;s absolutely nothing about FW, design-wise, that an Assassin&#039;s Creed game from 5 years ago wasn&#039;t already doing. Ragnarok didn&#039;t reinvent the wheel but it excels at what it proposes in a way that FW simply doesn&#039;t. Ragnarok revisits some locations from the 2018 game but they&#039;re not only a small portion of it, they always serve the storytelling, which is the focus of the game. Also, there&#039;s much more to a game&#039;s visuals than pretty colors and cool costumes. Ragnarok is beautifully designed too but it edges FW in how it technically implements its visual elements, like overall quality of character animations and fidelity of motion capture performances. It&#039;s why it swept the technical categories even while losing Game of the Year.', 'time': 1670716602, 'resto': 4510663}, {'no': 4556742, 'now': '12/10/22(Sat)19:09:13', 'name': 'Anonymous', 'com': '<a href=""#p4556493"" class=""quotelink"">&gt;&gt;4556493</a><br><a href=""#p4556543"" class=""quotelink"">&gt;&gt;4556543</a><br>she&#039;s so pretty', 'time': 1670717353, 'resto': 4510663}]",1670717353,
40,4543098,11/18/22(Fri)10:40:49,Anonymous,Amy Adams,Cutie!,Amy,.jpg,2000,3000,166,250,1668786049377781,1668786049,NUHWx2L8pBZJ740Oflwyqg==,618030,0,0,0,amy-adams,131,106,126.0,101.0,"[{'no': 4556728, 'now': '12/10/22(Sat)18:56:27', 'name': 'Anonymous', 'filename': 'i see red', 'ext': '.jpg', 'w': 2000, 'h': 3008, 'tn_w': 83, 'tn_h': 125, 'tim': 1670716587845859, 'time': 1670716587, 'md5': 'zKj8q5WjfJpC8aEGaVacgg==', 'fsize': 635150, 'resto': 4543098}, {'no': 4556730, 'now': '12/10/22(Sat)18:57:00', 'name': 'Anonymous', 'filename': 'delicious', 'ext': '.jpg', 'w': 2000, 'h': 3000, 'tn_w': 83, 'tn_h': 125, 'tim': 1670716620546653, 'time': 1670716620, 'md5': 'PY5uNnNKyZzrcja0m7d7tg==', 'fsize': 817293, 'resto': 4543098}, {'no': 4556732, 'now': '12/10/22(Sat)18:57:34', 'name': 'Anonymous', 'filename': '2qt4u', 'ext': '.jpg', 'w': 2059, 'h': 3000, 'tn_w': 85, 'tn_h': 125, 'tim': 1670716654120025, 'time': 1670716654, 'md5': 'clB0CaAUrE9eZLdXEiQl0A==', 'fsize': 711294, 'resto': 4543098}, {'no': 4556735, 'now': '12/10/22(Sat)18:58:08', 'name': 'Anonymous', 'filename': 'sniff', 'ext': '.jpg', 'w': 2498, 'h': 4096, 'tn_w': 76, 'tn_h': 125, 'tim': 1670716688241610, 'time': 1670716688, 'md5': 'f9aw7RsK39wxvDwXoJTNtQ==', 'fsize': 1002241, 'resto': 4543098}, {'no': 4556737, 'now': '12/10/22(Sat)18:58:42', 'name': 'Anonymous', 'filename': 'hang in there!', 'ext': '.jpg', 'w': 2857, 'h': 4000, 'tn_w': 89, 'tn_h': 125, 'tim': 1670716722843987, 'time': 1670716722, 'md5': 'R48YZAWHM+UbKQjyN/0R2A==', 'fsize': 1904398, 'resto': 4543098}]",1670716722,
