,no,now,name,sub,com,filename,ext,w,h,tn_w,tn_h,tim,time,md5,fsize,resto,bumplimit,imagelimit,semantic_url,custom_spoiler,replies,images,omitted_posts,omitted_images,last_replies,last_modified,trip
31,246110372,12/09/22(Fri)18:22:44,Anonymous,,What was his problem?,9b533fa70d86b4b8da3977587dd7d3e7--sanji-one-piece,.jpg,705,462,250,163,1670628164442815,1670628164,y/iHg1ju56j0mUi7g8BnJw==,142565,0,0,0,what-was-his-problem,1,5,0,,,"[{'no': 246110759, 'now': '12/09/22(Fri)18:34:43', 'name': 'Anonymous', 'com': 'looks kinda hungy', 'time': 1670628883, 'resto': 246110372}, {'no': 246111570, 'now': '12/09/22(Fri)19:04:48', 'name': 'Anonymous', 'com': '<a href=""#p246110372"" class=""quotelink"">&gt;&gt;246110372</a><br><br>probably that he ran out of food and water', 'time': 1670630688, 'resto': 246110372}, {'no': 246113837, 'now': '12/09/22(Fri)20:27:03', 'name': 'Anonymous', 'com': '<a href=""#p246111570"" class=""quotelink"">&gt;&gt;246111570</a><br><a href=""#p246110759"" class=""quotelink"">&gt;&gt;246110759</a><br><br>I meant with his character<br><br><span class=""quote"">&gt;NOOOOOOOOOOOOOOOOOOOOOO, YOU CAN&#039;T MAKE WOMEN TO BE CHEFSSSSSS. THIS IS A MALE-ONLY RESTARAUNT.</span>', 'time': 1670635623, 'resto': 246110372}, {'no': 246114241, 'now': '12/09/22(Fri)20:42:29', 'name': 'Anonymous', 'com': '<a href=""#p246110372"" class=""quotelink"">&gt;&gt;246110372</a><br>He was too real for his own good', 'time': 1670636549, 'resto': 246110372}, {'no': 246114317, 'now': '12/09/22(Fri)20:45:14', 'name': 'Anonymous', 'com': '<a href=""#p246113837"" class=""quotelink"">&gt;&gt;246113837</a><br><span class=""quote"">&gt;I can&#039;t take on female pupils because the only I know how to teach is with physical violence!</span><br><span class=""quote"">&gt;It&#039;s not abuse if it&#039;s a boy.</span><br><br>What a man...', 'time': 1670636714, 'resto': 246110372}]",1670636714,
32,246114312,12/09/22(Fri)20:45:07,Anonymous,Reiwa no Di Gi Charat,"Last week&#039;s subs are out, today&#039;s RAWs are out. Ep 9 is the best ep of the series so watch it and talk in this thread and keep it alive the entire weekend, kay? Don&#039;t let bocchibullies steal all the funposting from us :)",2gaqpx,.png,1283,720,250,140,1670636707091837,1670636707,WO0V45YvUAX/idE19+mPSA==,1024769,0,0,0,reiwa-no-di-gi-charat,1,0,0,,,,1670636707,
33,246085793,12/09/22(Fri)00:32:50,Anonymous,,Less than a month away from Tsurune season 2. Jun Fukuyama will be joining the cast.<br>https://www.youtube.com/watch?v=6wH<wbr>kaDhMKt8<br>https://www.youtube.com/watch?v=4Ke<wbr>lJKWwGsQ,FjgSudZaUAA65Qg,.jpg,680,672,250,247,1670563970273104,1670563970,D8B1hsYXbZ2cURILJDfsRg==,91503,0,0,0,less-than-a-month-away-from-tsurune-season-2-jun,1,56,12,51.0,11.0,"[{'no': 246111346, 'now': '12/09/22(Fri)18:56:23', 'name': 'Anonymous', 'com': '<a href=""#p246111184"" class=""quotelink"">&gt;&gt;246111184</a><br>Yeah, and over the most asinine throwaway scene at that.', 'time': 1670630183, 'resto': 246085793}, {'no': 246113999, 'now': '12/09/22(Fri)20:32:55', 'name': 'Anonymous', 'com': 'Minato a cute', 'filename': 'D7oZhUvUEAAnrvE', 'ext': '.jpg', 'w': 2048, 'h': 1536, 'tn_w': 125, 'tn_h': 93, 'tim': 1670635975887534, 'time': 1670635975, 'md5': 'HnqEAV9Id8h3Om9VPBhtVQ==', 'fsize': 254948, 'resto': 246085793}, {'no': 246114042, 'now': '12/09/22(Fri)20:34:47', 'name': 'Anonymous', 'com': '<a href=""#p246113999"" class=""quotelink"">&gt;&gt;246113999</a><br>Kissu 5head', 'time': 1670636087, 'resto': 246085793}, {'no': 246114078, 'now': '12/09/22(Fri)20:36:04', 'name': 'Anonymous', 'com': '<a href=""#p246085793"" class=""quotelink"">&gt;&gt;246085793</a><br>why does it look so.... cheap....', 'time': 1670636164, 'resto': 246085793}, {'no': 246114311, 'now': '12/09/22(Fri)20:45:02', 'name': 'Anonymous', 'com': '<a href=""#p246114078"" class=""quotelink"">&gt;&gt;246114078</a><br>Prease understand, the fire...', 'time': 1670636702, 'resto': 246085793}]",1670636702,
34,246093968,12/09/22(Fri)08:41:53,Anonymous,Hoshi no Samidare,"Now that we are just a few episode away from the end, the question remains: did the anime deserve its sticky?",1670014699352,.webm,1280,720,250,140,1670593313277194,1670593313,MILVrhmVNZbf2h6MPJ9GKg==,2393098,0,0,0,hoshi-no-samidare,1,277,89,272.0,89.0,"[{'no': 246113914, 'now': '12/09/22(Fri)20:29:59', 'name': 'Anonymous', 'com': '<a href=""#p246094259"" class=""quotelink"">&gt;&gt;246094259</a><br>sengoku youko is mizukami&#039;s best work and in atleast my top favourite manga', 'time': 1670635799, 'resto': 246093968}, {'no': 246113929, 'now': '12/09/22(Fri)20:30:34', 'name': 'Anonymous', 'com': '<a href=""#p246113914"" class=""quotelink"">&gt;&gt;246113914</a><br>This. I love the shit out of BH/SC but SY is a monster', 'time': 1670635834, 'resto': 246093968}, {'no': 246114044, 'now': '12/09/22(Fri)20:34:49', 'name': 'Anonymous', 'com': '<a href=""#p246093968"" class=""quotelink"">&gt;&gt;246093968</a><br>people complain about this anime yet it is the best anime airing this season lmao', 'time': 1670636089, 'resto': 246093968}, {'no': 246114161, 'now': '12/09/22(Fri)20:39:02', 'name': 'Anonymous', 'com': '<a href=""#p246112541"" class=""quotelink"">&gt;&gt;246112541</a><br>Smoother animation than Hoshi no Samidare', 'time': 1670636342, 'resto': 246093968}, {'no': 246114307, 'now': '12/09/22(Fri)20:44:48', 'name': 'Anonymous', 'com': '<a href=""#p246113122"" class=""quotelink"">&gt;&gt;246113122</a><br>Stop stop STOOOOOOOOOP', 'time': 1670636688, 'resto': 246093968}]",1670636688,
35,246114225,12/09/22(Fri)20:41:43,Anonymous,Futanari No Elf,HE&#039;S LIVE AGAIN<br>https://sketch.pixiv.net/@kawakami_<wbr>masaki/lives/2005258265008397523,4DL-xxcEg20kp9ag1g2Nz4S97rh19fZDJupWxNn-Jfs,.jpg,256,256,250,250,1670636503305074,1670636503,Ur/fr7sPLrIk6TXLvQJIhA==,17655,0,0,0,futanari-no-elf,1,1,0,,,"[{'no': 246114306, 'now': '12/09/22(Fri)20:44:46', 'name': 'Anonymous', 'com': '<a href=""#p246114225"" class=""quotelink"">&gt;&gt;246114225</a><br>Funou and Umanami will fuck like crazy.', 'time': 1670636686, 'resto': 246114225}]",1670636686,
36,246099145,12/09/22(Fri)11:52:06,Anonymous,Love Live,I miss my Nijigasaki idols like you wouldn&#039;t believe...,sexy2ndyears,.png,1920,1920,250,250,1670604726445108,1670604726,KMblnoOKIKhRoiJaHCfaOA==,4132464,0,0,0,love-live,1,74,47,69.0,42.0,"[{'no': 246114074, 'now': '12/09/22(Fri)20:35:58', 'name': 'Anonymous', 'com': '<span class=""quote"">&gt;licc</span>', 'filename': '__minami_kotori_and_kousaka_honoka_love_live_and_1_more_drawn_by_sky_freedom__5c992048e49f664791c27df0795aa1aa', 'ext': '.jpg', 'w': 552, 'h': 782, 'tn_w': 88, 'tn_h': 125, 'tim': 1670636158971036, 'time': 1670636158, 'md5': 'SRg47t7L0ao5zlu+0eirIQ==', 'fsize': 54328, 'resto': 246099145}, {'no': 246114162, 'now': '12/09/22(Fri)20:39:06', 'name': 'Anonymous', 'com': 'For me is Galaxy.', 'filename': '1652432728072', 'ext': '.jpg', 'w': 1654, 'h': 1700, 'tn_w': 121, 'tn_h': 125, 'tim': 1670636346886785, 'time': 1670636346, 'md5': 'XER6qDs3Uc9YHrTGTv821g==', 'fsize': 458894, 'resto': 246099145}, {'no': 246114190, 'now': '12/09/22(Fri)20:40:15', 'name': 'Anonymous', 'filename': 'moar honk', 'ext': '.jpg', 'w': 761, 'h': 1334, 'tn_w': 71, 'tn_h': 124, 'tim': 1670636415133872, 'time': 1670636415, 'md5': 'c4A6r1uveMBjCqeXv1Mldw==', 'fsize': 108978, 'resto': 246099145}, {'no': 246114231, 'now': '12/09/22(Fri)20:42:13', 'name': 'Anonymous', 'filename': '1664972525171', 'ext': '.jpg', 'w': 2339, 'h': 761, 'tn_w': 125, 'tn_h': 40, 'tim': 1670636533165745, 'time': 1670636533, 'md5': 'oKOcUuLm4f89oLMOLNvPtg==', 'fsize': 293423, 'resto': 246099145}, {'no': 246114305, 'now': '12/09/22(Fri)20:44:44', 'name': 'Anonymous', 'filename': '__kousaka_honoka_and_takami_chika_love_live_and_3_more_drawn_by_minamixdrops__sample-ff3efcfb3e0d260b2fa05487e3fbd4de', 'ext': '.jpg', 'w': 850, 'h': 1204, 'tn_w': 88, 'tn_h': 125, 'tim': 1670636684283721, 'time': 1670636684, 'md5': 'q9UgGR4SkpGb7bRA6cKRXw==', 'fsize': 317166, 'resto': 246099145}]",1670636684,
37,246114118,12/09/22(Fri)20:37:55,Anonymous,Hidamari Sketch,Yuno what time it is.,1670565036494649,.png,1920,1080,250,140,1670636275284570,1670636275,SPaDplQVOtYLCeaW1L0MNA==,1215753,0,0,0,hidamari-sketch,1,1,0,,,"[{'no': 246114304, 'now': '12/09/22(Fri)20:44:42', 'name': 'Anonymous', 'com': 'Time to be disappointed in the lack of a chapter this month?', 'time': 1670636682, 'resto': 246114118}]",1670636682,
38,246049164,12/08/22(Thu)02:15:19,Anonymous,,Who is the most attractive vampire girl?,Yue Arifureta,.jpg,1728,972,250,140,1670483719488192,1670483719,xv2RVHTY51nz/yFPWGRCkA==,373612,0,0,0,who-is-the-most-attractive-vampire-girl,1,207,143,202.0,139.0,"[{'no': 246110641, 'now': '12/09/22(Fri)18:30:48', 'name': 'Anonymous', 'filename': 'Lewisia pink panties', 'ext': '.jpg', 'w': 931, 'h': 1999, 'tn_w': 58, 'tn_h': 125, 'tim': 1670628648532684, 'time': 1670628648, 'md5': 'uMp7W19xIHbN2YB+GfA34A==', 'fsize': 1637729, 'resto': 246049164}, {'no': 246111509, 'now': '12/09/22(Fri)19:02:46', 'name': 'Anonymous', 'filename': 'Vampy daki', 'ext': '.jpg', 'w': 778, 'h': 1100, 'tn_w': 88, 'tn_h': 125, 'tim': 1670630566479137, 'time': 1670630566, 'md5': 'WZjnrBDhM3TuyZs791LR9Q==', 'fsize': 255524, 'resto': 246049164}, {'no': 246112353, 'now': '12/09/22(Fri)19:33:44', 'name': 'Anonymous', 'filename': 'Airi shadows', 'ext': '.jpg', 'w': 850, 'h': 1200, 'tn_w': 88, 'tn_h': 125, 'tim': 1670632424836514, 'time': 1670632424, 'md5': 'sqYeBWqXudbpvTtG1+Gy+Q==', 'fsize': 667805, 'resto': 246049164}, {'no': 246113106, 'now': '12/09/22(Fri)20:00:19', 'name': 'Anonymous', 'com': '<a href=""#p246054218"" class=""quotelink"">&gt;&gt;246054218</a><br>This show was pretty awesome, will we ever get more?', 'time': 1670634019, 'resto': 246049164}, {'no': 246114303, 'now': '12/09/22(Fri)20:44:39', 'name': 'Anonymous', 'filename': 'Shinobu menacing', 'ext': '.jpg', 'w': 2828, 'h': 4000, 'tn_w': 88, 'tn_h': 125, 'tim': 1670636679793454, 'time': 1670636679, 'md5': 'XfJRIl7XSW5Lu2jLXMtszQ==', 'fsize': 912923, 'resto': 246049164}]",1670636679,
39,246096656,12/09/22(Fri)10:19:16,Anonymous,Shingeki No Kyojin,"What did you think SNK was going to be like when you first got into it? Or at least before the timeskip.<br><span class=""quote"">&gt;thought it&#039;d be a sentimental and heartfelt horror-action manga where every character developed into someone meaningful to the story</span><br><span class=""quote"">&gt;thought it&#039;d either end with or climax with the realization that humans exist outside the walls, and that these humans may or may not be actively hostile or manipulating the walled folks</span><br><span class=""quote"">&gt;really enjoyed Armin and had high hopes he&#039;d continue to grow into a warm, &quot;ideal husband&quot; type of character who still had his realistic flaws</span><br><span class=""quote"">&gt;thought all the odd parallels between Historia and Armin would lead to some big revelation about him being a royal or something</span><br><span class=""quote"">&gt;always knew Eren would probably become the enemy, or at least betray the rest of the cast, but thought it wouldn&#039;t go at all the way it did, rather that he&#039;d be growing closer and closer to everyone until suddenly he gets possessed or the real big bad controls him</span><br><span class=""quote"">&gt;hoped it&#039;d be a story about found family and all the loose ends would be tied up</span><br>So many fucking loose ends and foreshadowings that went literally nowhere. It blows my mind how botched this series was. I can empathize that it&#039;s Isayama&#039;s first manga (aside from a one shot), but fuck dude, it makes me want to rewrite the entire story from scratch to prove a point. (I&#039;m not saying I&#039;d write it how I described my expectations listed above, but rather I&#039;d fix all the dead end bullshit and the absolute cringefest that was the final 10-20 chapters or so.)",1481687220773,.jpg,1200,861,250,179,1670599156907377,1670599156,Koi/T9VpkpLf5as0PKObuA==,244154,0,0,0,shingeki-no-kyojin,1,40,28,35.0,25.0,"[{'no': 246112055, 'now': '12/09/22(Fri)19:23:14', 'name': 'Anonymous', 'com': 'confused armin and eren', 'filename': 'FbvzQbBaAAAmjgi', 'ext': '.jpg', 'w': 1087, 'h': 1058, 'tn_w': 125, 'tn_h': 121, 'tim': 1670631794598926, 'time': 1670631794, 'md5': '2YCykpbNzsDXu8xfSoyAsg==', 'fsize': 1019155, 'resto': 246096656}, {'no': 246112486, 'now': '12/09/22(Fri)19:38:00', 'name': 'Anonymous', 'com': '<a href=""#p246112055"" class=""quotelink"">&gt;&gt;246112055</a><br>Armin and Eren respectively? Based Arumika enjoyer.', 'filename': '4152145214', 'ext': '.jpg', 'w': 1651, 'h': 1680, 'tn_w': 122, 'tn_h': 125, 'tim': 1670632680537111, 'time': 1670632680, 'md5': 'cocPwnn4Q/nT7WIo+OdR+Q==', 'fsize': 1311594, 'resto': 246096656}, {'no': 246112746, 'now': '12/09/22(Fri)19:47:43', 'name': 'Anonymous', 'com': '<a href=""#p246096656"" class=""quotelink"">&gt;&gt;246096656</a><br>i binged all the chapter avalible around 2012 for the first 20 chapters or so i thought it was gonna be zombie invasion but with giants by the end connie the dude with the chicks name sees or a giant that tries to talk to him and looks like his mom mentally checked out at that point but kept reading then when historia suddenly had an overnight personality change and became a center character i dropped it completely at the time a lot of bad manga were out pulling that type of shit and i was done with it', 'time': 1670633263, 'resto': 246096656}, {'no': 246113358, 'now': '12/09/22(Fri)20:09:32', 'name': 'Anonymous', 'com': '<a href=""#p246112486"" class=""quotelink"">&gt;&gt;246112486</a><br>yes', 'filename': '016029feb1db0323e702566223e54b62', 'ext': '.jpg', 'w': 1280, 'h': 1830, 'tn_w': 87, 'tn_h': 125, 'tim': 1670634572367551, 'time': 1670634572, 'md5': '5U1V5LhYTwyW/agJZY3ykA==', 'fsize': 342551, 'resto': 246096656}, {'no': 246114301, 'now': '12/09/22(Fri)20:44:39', 'name': 'Anonymous', 'com': '<a href=""#p246110581"" class=""quotelink"">&gt;&gt;246110581</a><br>I need my mikasa Louise doujin', 'time': 1670636679, 'resto': 246096656}]",1670636679,
40,246087520,12/09/22(Fri)02:11:03,Anonymous,,"Would you die happily if, just before you die and are sent to <s>isekai</s> with your crush, you saw your crush&#039;s panties?",himekishi ga classmate chapter.1,.jpg,862,1236,174,250,1670569863429250,1670569863,6nPp0NWyClh7mN3lBP+haQ==,265585,0,0,0,would-you-die-happily-if-just-before-you-die-and,1,284,102,279.0,100.0,"[{'no': 246113953, 'now': '12/09/22(Fri)20:31:18', 'name': 'Anonymous', 'com': '<a href=""#p246104440"" class=""quotelink"">&gt;&gt;246104440</a><br>erm lipsan you need to stop read degenarate ntr novel', 'time': 1670635878, 'resto': 246087520}, {'no': 246113955, 'now': '12/09/22(Fri)20:31:18', 'name': 'Anonymous', 'com': '<a href=""#p246113897"" class=""quotelink"">&gt;&gt;246113897</a><br>i hate this time loops isekai with a damn passion, people should only be isekai once!', 'filename': '0 (1)', 'ext': '.jpg', 'w': 720, 'h': 2802, 'tn_w': 32, 'tn_h': 125, 'tim': 1670635878527725, 'time': 1670635878, 'md5': 'xG/iBHS0B4OqkTrNYlbhPA==', 'fsize': 298330, 'resto': 246087520}, {'no': 246114176, 'now': '12/09/22(Fri)20:39:42', 'name': 'Shieldbro', 'com': '<a href=""#p246113897"" class=""quotelink"">&gt;&gt;246113897</a><br>What&#039;s this', 'time': 1670636382, 'resto': 246087520, 'trip': '!!KKdDKA1vLEr'}, {'no': 246114206, 'now': '12/09/22(Fri)20:40:48', 'name': 'Anonymous', 'com': '<a href=""#p246113456"" class=""quotelink"">&gt;&gt;246113456</a><br><a href=""#p246113547"" class=""quotelink"">&gt;&gt;246113547</a><br>Thanks. And I swear it doesn&#039;t show shit, so beats me why it happen.', 'time': 1670636448, 'resto': 246087520}, {'no': 246114298, 'now': '12/09/22(Fri)20:44:37', 'name': 'Anonymous', 'com': '<span class=""quote"">&gt;The plan was to dig out a dry moat around the land I’d purchased, pile up earth at a steep angle, and set a concrete wall topped with barbed wire on top of that. The moat and embankment could be used to quickly drain the town in case of flooding, and they also prevented water getting in. Dotting trees around the place would prevent sniping and improve the town’s environment and views.</span><br><span class=""quote"">&gt;All the roads in the gated community counted as private land, so if any African-Americans or Hispanics tried to enter, I could have them arrested for trespassing, or for trying to enter without a resident permit.</span><br><span class=""quote"">&gt;I would collect money to pay for the security via a monthly “toll” from the residents. Later on, I would sell some of the land, get rich, and have my own house built there.</span><br><span class=""quote"">&gt;This was a residential area where access was monitored via gate; institutions such as schools and hospitals were essential, so I would buy an educational institution and a medical corporation. Water and electricity were also necessary, so I would secure shares in those companies as well. I couldn’t leave them without any nearby stores either, so I purchased a retail firm, which had to have a community-based system where residents could order ingredients via a single phone call. It wouldn’t do to make rich people shop for themselves.</span><br><span class=""quote"">&gt;Security was necessary to protect the town from destitute criminals, ne’er-do-wells, and heathens. I would hire the staff from the private military company to take care of it. All of these services were wrapped up in a single city conglomerate, where each employee would encourage others to support the presidential election and help the town’s autonomy be recognized. </span><br>What did she mean by this?', 'filename': 'modern-villainess-its-not-easy-building-a-corporate-empire-before-the-crash-vol-01-light-novel[1]', 'ext': '.jpg', 'w': 984, 'h': 1380, 'tn_w': 89, 'tn_h': 125, 'tim': 1670636677122781, 'time': 1670636677, 'md5': 'zSpEzGnODd1d0nYMiZyDpQ==', 'fsize': 469563, 'resto': 246087520}]",1670636677,
41,246100422,12/09/22(Fri)12:36:33,Anonymous,,"<span class=""quote"">&gt;Watch &quot;Harem&quot; in the Labyrinth of Another World</span><br><br><span class=""quote"">&gt;Fucks only one girl until the last episode</span><br><br><span class=""quote"">&gt;Speedrun trough most girls in the very last scene</span><br><br>What a fuck did I just watch?",isekaimeikyuudeharemwo_keyvisual,.jpg,800,1131,176,250,1670607393498039,1670607393,PZPbY9DKGOA3Q/3KCNxgnw==,193802,0,0,0,watch-harem-in-the-labyrinth-of-another-world,1,36,6,31.0,3.0,"[{'no': 246113332, 'now': '12/09/22(Fri)20:08:29', 'name': 'Anonymous', 'com': 'an adaptation with pacing issues.', 'time': 1670634509, 'resto': 246100422}, {'no': 246113353, 'now': '12/09/22(Fri)20:09:23', 'name': 'Anonymous', 'com': '<a href=""#p246113289"" class=""quotelink"">&gt;&gt;246113289</a><br><span class=""quote"">&gt;pic didn&#039;t load</span><br>Fuck.', 'filename': '1665681710880', 'ext': '.webm', 'w': 1920, 'h': 1080, 'tn_w': 125, 'tn_h': 70, 'tim': 1670634563728088, 'time': 1670634563, 'md5': 'Qwti7baDYt9gfg1d7+gTCQ==', 'fsize': 460444, 'resto': 246100422}, {'no': 246113553, 'now': '12/09/22(Fri)20:16:01', 'name': 'Anonymous', 'com': '<a href=""#p246113289"" class=""quotelink"">&gt;&gt;246113289</a><br><a href=""#p246113353"" class=""quotelink"">&gt;&gt;246113353</a><br>Guild is overall a much better series both lewd and fun wise. Instead of censored sex its actual ecchi with fun and lewd situations. As thicc and sexy as Roxanne is the scenes are kind of boring and pointless. The overall plot is just generic isekai mechanics too instead of fun adventuring comedy and mishaps', 'filename': '1640356042345', 'ext': '.png', 'w': 1013, 'h': 1433, 'tn_w': 88, 'tn_h': 125, 'tim': 1670634961866666, 'time': 1670634961, 'md5': 'BDtIR7sz+ybej7MBRXzORA==', 'fsize': 1443361, 'resto': 246100422}, {'no': 246113859, 'now': '12/09/22(Fri)20:27:48', 'name': 'Anonymous', 'com': '<a href=""#p246113553"" class=""quotelink"">&gt;&gt;246113553</a><br>Both have godtier female bodytypes but I gotta go with Futoku.', 'filename': '1665571688282', 'ext': '.jpg', 'w': 1920, 'h': 1080, 'tn_w': 125, 'tn_h': 70, 'tim': 1670635668120831, 'time': 1670635668, 'md5': 'e5hOLdrZDUQStPW/0iIhTw==', 'fsize': 231085, 'resto': 246100422}, {'no': 246114296, 'now': '12/09/22(Fri)20:44:28', 'name': 'Anonymous', 'com': '<a href=""#p246100422"" class=""quotelink"">&gt;&gt;246100422</a><br>I just don&#039;t get why he was such an absolute faggot about even fucking the dog.<br><span class=""quote"">&gt;Straight up kills a bunch of people as his first action upon arriving in the world</span><br><span class=""quote"">&gt;Literally murdered several people to raise money to buy his dogslave</span><br><span class=""quote"">&gt;Knows he&#039;s buying a sex slave. Repeatedly fantasizes about it beforehand</span><br><span class=""quote"">&gt;Slave trader straight up tells him &quot;Hey yeah she&#039;s okay with fucking whoever buys her&quot;</span><br><span class=""quote"">&gt;Still acts like a classic beta fucking pussy LN protagonist for an entire episode after.</span>', 'time': 1670636668, 'resto': 246100422}]",1670636668,
42,246097570,12/09/22(Fri)10:55:09,Anonymous,,"<span class=""quote"">&gt;What happened honey?</span><br><span class=""quote"">&gt;Anon raped me!</span>",14882472d88d74d41aafdaada318055b,.jpg,1147,637,250,138,1670601309135555,1670601309,F3Ig32AzImAjWvdv7H0UXA==,57262,0,0,0,what-happened-honey,1,121,56,116.0,53.0,"[{'no': 246113429, 'now': '12/09/22(Fri)20:11:44', 'name': 'Anonymous', 'com': 'Would she enjoy being raped?', 'filename': '1667858828599519', 'ext': '.gif', 'w': 177, 'h': 312, 'tn_w': 70, 'tn_h': 125, 'tim': 1670634704952530, 'time': 1670634704, 'md5': 'sEtvo0oEp+dazQGdUTzGRw==', 'fsize': 1202293, 'resto': 246097570}, {'no': 246113621, 'now': '12/09/22(Fri)20:18:48', 'name': 'Anonymous', 'com': 'Is it still rape, if my victim likes it, and sometimes instigates it before I even ask? And does a relationship becoming consensual later on, erase the first few dozen times when it wasn&#039;t?', 'time': 1670635128, 'resto': 246097570}, {'no': 246113909, 'now': '12/09/22(Fri)20:29:44', 'name': 'Anonymous', 'com': '<a href=""#p246113621"" class=""quotelink"">&gt;&gt;246113621</a><br>Yes', 'filename': '1611963439630', 'ext': '.jpg', 'w': 600, 'h': 602, 'tn_w': 124, 'tn_h': 125, 'tim': 1670635784088543, 'time': 1670635784, 'md5': 'Pn36e3rJk34CxhRngxwM6g==', 'fsize': 32728, 'resto': 246097570}, {'no': 246114087, 'now': '12/09/22(Fri)20:36:21', 'name': 'Anonymous', 'com': 'Stop making FT threads without a proper title<br>Anime news never btw', 'time': 1670636181, 'resto': 246097570}, {'no': 246114291, 'now': '12/09/22(Fri)20:44:23', 'name': 'Anonymous', 'com': '<a href=""#p246114087"" class=""quotelink"">&gt;&gt;246114087</a><br><span class=""quote"">&gt;Anime news never btw</span><br>I know', 'filename': '1657223135755', 'ext': '.png', 'w': 2208, 'h': 1242, 'tn_w': 125, 'tn_h': 70, 'tim': 1670636663616716, 'time': 1670636663, 'md5': 'HK5nkv/D9KqryTTh+Wwrkg==', 'fsize': 1896474, 'resto': 246097570}]",1670636663,
43,246093659,12/09/22(Fri)08:29:42,Anonymous,,Do you ever actually fap to fan service?,3eddcde8061179b64cc95684fe0f2a14,.gif,500,239,250,119,1670592582767019,1670592582,y4awKyAMeA/9GrBJYZColA==,1046763,0,0,0,do-you-ever-actually-fap-to-fan-service,1,241,103,236.0,100.0,"[{'no': 246114232, 'now': '12/09/22(Fri)20:42:15', 'name': 'Anonymous', 'com': '<a href=""#p246111735"" class=""quotelink"">&gt;&gt;246111735</a><br>How much fanservice is in Railgun?', 'time': 1670636535, 'resto': 246093659}, {'no': 246114270, 'now': '12/09/22(Fri)20:43:40', 'name': 'Anonymous', 'com': '<a href=""#p246112331"" class=""quotelink"">&gt;&gt;246112331</a>', 'filename': 'OS', 'ext': '.jpg', 'w': 2494, 'h': 1058, 'tn_w': 125, 'tn_h': 53, 'tim': 1670636620997941, 'time': 1670636620, 'md5': 'pAa9hHXOAVNzSkR3vS9tKw==', 'fsize': 273822, 'resto': 246093659, 'spoiler': 1}, {'no': 246114281, 'now': '12/09/22(Fri)20:44:00', 'name': 'Anonymous', 'com': '<a href=""#p246093659"" class=""quotelink"">&gt;&gt;246093659</a><br>No. I always just seen it as nice eye candy I enjoy looking at. But I&#039;ve never just whipped my dick out and started fapping to a panty shot.', 'time': 1670636640, 'resto': 246093659}, {'no': 246114286, 'now': '12/09/22(Fri)20:44:17', 'name': 'Anonymous', 'com': '<a href=""#p246113925"" class=""quotelink"">&gt;&gt;246113925</a><br><a href=""#p246113408"" class=""quotelink"">&gt;&gt;246113408</a><br><span class=""quote"">&gt;already have my hands full</span><br>Now I just want to ask more questions<br>and I am sad', 'filename': '1636734707755', 'ext': '.webm', 'w': 1000, 'h': 562, 'tn_w': 125, 'tn_h': 70, 'tim': 1670636657053152, 'time': 1670636657, 'md5': '1M44hlY3+Dlc6faSOul18Q==', 'fsize': 482271, 'resto': 246093659}, {'no': 246114290, 'now': '12/09/22(Fri)20:44:19', 'name': 'Anonymous', 'com': '<a href=""#p246113191"" class=""quotelink"">&gt;&gt;246113191</a><br>I would do it but I would have to make a discord alt, as im not sure if I trust some random anon from /a/ with my personal account...<br><br>...and I don&#039;t watch as much anime as I used to', 'filename': '1650532421272', 'ext': '.jpg', 'w': 500, 'h': 500, 'tn_w': 125, 'tn_h': 125, 'tim': 1670636659323962, 'time': 1670636659, 'md5': 'zOXZVGaXj+KZ3EIrR1nM6w==', 'fsize': 61419, 'resto': 246093659}]",1670636659,
